Date;Time;Event Name;IP Address;Action;Host;URL;Response Code;Time to Load (ms);Time to First Byte (ms);Start Time (ms);Bytes Out;Bytes In;Object Size;Cookie Size (out);Cookie Count(out);Expires;Cache Control;Content Type;Content Encoding;Transaction Type;Socket ID;Document ID;End Time (ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Event GUID;Sequence Number;Cache Score;Static CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Compression Score;ETag Score;Flagged;Secure;DNS Time;Connect Time;SSL Time;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Cache Time (sec);Real Start Time (ms);Full Time to Load (ms);Optimization Checked;CDN Provider;DNS Start;DNS End;DNS;;Connect Start;Connect End;TCP;;SSL Negotiation Start;SSL Negotiation End;SSL;;Initiator;Initiator Line;Initiator Column;Server Count;Server RTT;Run;Cached
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/wow.min.js;200;61;45;532;306;2870;2461;;;Wed, 12 Jul 2017 19:12:09 GMT;max-age=31536000;application/javascript;gzip;3;49;;593;;;;;;;;;;;11;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;2870;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http1/bootstrap.min.js;200;100;44;557;318;10174;9765;;;Wed, 12 Jul 2017 19:12:09 GMT;max-age=31536000;application/javascript;gzip;3;51;;657;;;;;;;;;;;12;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;10174;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/logo-hdm.png;200;108;108;658;319;946;605;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;44;;766;;;;;;;;;;;13;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games.jpg;200;422;109;658;324;60160;59815;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/jpeg;;3;53;;1080;;;;;;;;;;;14;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;59815;21712;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games_100-50.jpg;200;109;109;658;331;3796;3453;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/jpeg;;3;51;;767;;;;;;;;;;;15;100;0;-1;-1;100;-1;-1;-1;67;-1;0;1;-1;-1;-1;0;0;0;0;3453;1129;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads.jpg;200;894;109;658;325;114931;114584;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/jpeg;;3;49;;1552;;;;;;;;;;;16;100;0;-1;-1;100;-1;-1;-1;54;-1;0;1;-1;-1;-1;0;0;0;0;114584;51811;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads_100-50.jpg;200;109;109;658;332;4649;4305;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/jpeg;;3;50;;767;;;;;;;;;;;17;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4305;1700;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mm31-300x116.png;200;109;109;658;323;3641;3299;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;52;;767;;;;;;;;;;;18;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/uk31-300x116.png;200;75;56;767;323;3782;3440;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;44;;842;;;;;;;;;;;19;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/am31-300x116.png;200;73;55;768;323;3674;3332;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;50;;841;;;;;;;;;;;20;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/institut-games-2.png;200;57;57;768;327;2006;1664;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;51;;825;;;;;;;;;;;21;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/imo-hdm-startseite-2.jpg;200;144;71;768;331;12012;11667;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/jpeg;;3;52;;912;;;;;;;;;;;22;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;11667;4610;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/medienmaster-studiengangskarte.png;200;173;50;825;341;17492;17148;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;51;;998;;;;;;;;;;;23;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/zulassung_startseite_neu4.jpg;200;88;55;841;336;4418;4075;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/jpeg;;3;50;;929;;;;;;;;;;;24;100;0;-1;-1;100;-1;-1;-1;100;-1;0;1;-1;-1;-1;0;0;0;0;4075;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mr-medienmaster1.png;200;88;54;842;327;5135;4792;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;44;;930;;;;;;;;;;;25;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/Amsdam.ttf;200;961;51;913;396;197351;196992;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;application/x-font-ttf;;3;52;;1874;;;;;;;;;;;26;100;-1;0;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;197351;143959;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/Pacifico.ttf;200;459;54;930;398;43989;43632;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;application/x-font-ttf;;3;50;;1389;;;;;;;;;;;27;100;-1;0;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;43989;15139;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/DancingScript-Regular.ttf;200;809;51;930;411;116939;116580;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;application/x-font-ttf;;3;44;;1739;;;;;;;;;;;28;100;-1;0;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;116939;56350;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/HdMFrutigerNextPro-Light.woff;200;461;47;998;406;45934;45576;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;application/x-font-woff;;3;51;;1459;;;;;;;;;;;29;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/glyphicons-halflings-regular.woff2;200;225;62;1081;411;18347;18028;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;;;3;53;;1306;;;;;;;;;;;30;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/a02.png;200;69;49;1306;329;3506;3164;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;53;;1375;;;;;;;;;;;31;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/csm-medienmaster1.png;200;100;63;1375;328;5562;5219;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;53;;1475;;;;;;;;;;;32;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/united-internet.png;200;142;50;1389;330;10235;9892;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;50;;1531;;;;;;;;;;;33;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/dmc.png;200;53;53;1459;318;2548;2206;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;51;;1512;;;;;;;;;;;34;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/burda.png;200;76;56;1476;320;4226;3884;;;Thu, 11 Aug 2016 19:12:09 GMT;max-age=2592000;image/png;;3;53;;1552;;;;;;;;;;;35;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/vitra.png;200;65;56;1512;320;3770;3428;;;Thu, 11 Aug 2016 19:12:10 GMT;max-age=2592000;image/png;;3;51;;1577;;;;;;;;;;;36;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/ravensburger.png;200;62;48;1532;327;3154;2812;;;Thu, 11 Aug 2016 19:12:10 GMT;max-age=2592000;image/png;;3;50;;1594;;;;;;;;;;;37;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/kresse-discher.png;200;57;48;1552;329;2672;2330;;;Thu, 11 Aug 2016 19:12:10 GMT;max-age=2592000;image/png;;3;53;;1609;;;;;;;;;;;38;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
07.12.2016;19:12:08;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/favicon.ico;200;43;43;1900;321;661;318;;;Tue, 19 Jul 2016 19:12:10 GMT;max-age=604800;image/x-icon;;3;52;;1943;;;;;;;;;;;39;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;604800;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;33;1;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;297;;;;379;;;;;;;
07.12.2016;19:12:44;Step 1;193.174.13.86;POST;ocsp.pca.dfn.de;/OCSP-Server/OCSP;200;55;54;200;449;1893;1498;;;Fri, 22 Jul 2016 19:12:45 GMT;max-age=864000, public, no-transform, must-revalidate;application/ocsp-response;;3;45;;255;;;;;;;;;;;1;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;864000;;;1;;126;155;29;;156;200;44;;0;0;0;;;;;1;44;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/;200;49;41;257;310;4534;3451;;;Tue, 12 Jul 2016 20:12:45 GMT;max-age=3600;text/html;gzip;3;44;;306;;;;;;;;;;;2;50;-1;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;4534;0;0;0;0;0;3600;;;1;;0;30;30;;30;65;35;;65;162;97;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/style.css;200;49;49;366;321;1933;1538;;;Wed, 12 Jul 2017 19:12:45 GMT;max-age=31536000;text/css;gzip;3;44;;415;;;;;;;;;;;3;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;1933;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http1/stylehttp1.css;200;46;40;415;332;4581;4186;;;Wed, 12 Jul 2017 19:12:45 GMT;max-age=31536000;text/css;gzip;3;44;;461;;;;;;;;;;;4;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;4581;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jquery.min.js;200;198;46;459;309;30314;29902;;;Wed, 12 Jul 2017 19:12:45 GMT;max-age=31536000;application/javascript;gzip;3;53;;657;;;;;;;;;;;5;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;30314;0;0;0;0;0;31536000;;;1;;0;0;0;;369;415;46;;416;458;42;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/slider.js;200;37;37;463;305;877;470;;;Wed, 12 Jul 2017 19:12:45 GMT;max-age=31536000;application/javascript;gzip;3;44;;500;;;;;;;;;;;6;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;877;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/bootstrap.css;200;184;55;464;331;21635;21237;;;Wed, 12 Jul 2017 19:12:45 GMT;max-age=31536000;text/css;gzip;3;52;;648;;;;;;;;;;;7;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;21635;0;0;0;0;0;31536000;;;1;;0;0;0;;369;415;46;;416;463;47;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http1/animate.css;200;72;45;467;329;4426;4030;;;Wed, 12 Jul 2017 19:12:45 GMT;max-age=31536000;text/css;gzip;3;51;;539;;;;;;;;;;;8;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;4426;0;0;0;0;0;31536000;;;1;;0;0;0;;368;415;47;;416;466;50;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/slider.css;200;46;46;471;322;1104;710;;;Wed, 12 Jul 2017 19:12:45 GMT;max-age=31536000;text/css;gzip;3;50;;517;;;;;;;;;;;9;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;1104;0;0;0;0;0;31536000;;;1;;0;0;0;;367;415;48;;415;470;55;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jssor.slider.mini.js;200;168;50;476;316;18913;18502;;;Wed, 12 Jul 2017 19:12:45 GMT;max-age=31536000;application/javascript;gzip;3;54;;644;;;;;;;;;;;10;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;18913;0;0;0;0;0;31536000;;;1;;0;0;0;;383;430;47;;430;475;45;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/wow.min.js;200;60;42;501;306;2870;2461;;;Wed, 12 Jul 2017 19:12:45 GMT;max-age=31536000;application/javascript;gzip;3;44;;561;;;;;;;;;;;11;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;2870;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http1/bootstrap.min.js;200;110;45;518;318;10174;9765;;;Wed, 12 Jul 2017 19:12:45 GMT;max-age=31536000;application/javascript;gzip;3;50;;628;;;;;;;;;;;12;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;10174;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/logo-hdm.png;200;45;45;656;319;946;605;;;Thu, 11 Aug 2016 19:12:45 GMT;max-age=2592000;image/png;;3;54;;701;;;;;;;;;;;13;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games.jpg;200;445;50;657;324;60160;59815;;;Thu, 11 Aug 2016 19:12:45 GMT;max-age=2592000;image/jpeg;;3;50;;1102;;;;;;;;;;;14;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;59815;21712;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games_100-50.jpg;200;93;67;657;331;3796;3453;;;Thu, 11 Aug 2016 19:12:45 GMT;max-age=2592000;image/jpeg;;3;44;;750;;;;;;;;;;;15;100;0;-1;-1;100;-1;-1;-1;67;-1;0;1;-1;-1;-1;0;0;0;0;3453;1129;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
07.12.2016;19:12:44;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads.jpg;200;906;60;657;325;114931;114584;;;Thu, 11 Aug 2016 19:12:45 GMT;max-age=2592000;image/jpeg;;3;51;;1563;;;;;;;;;;;16;100;0;-1;-1;100;-1;-1;-1;54;-1;0;1;-1;-1;-1;0;0;0;0;114584;51811;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;2;0
