Date;Time;Event Name;URL;Load Time (ms);Time to First Byte (ms);unused;Bytes Out;Bytes In;DNS Lookups;Connections;Requests;OK Responses;Redirects;Not Modified;Not Found;Other Responses;Error Code;Time to Start Render (ms);Segments Transmitted;Segments Retransmitted;Packet Loss (out);Activity Time(ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Doc Complete Time (ms);Event GUID;Time to DOM Element (ms);Includes Object Data;Cache Score;Static CDN Score;One CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Bytes Out (Doc);Bytes In (Doc);DNS Lookups (Doc);Connections (Doc);Requests (Doc);OK Responses (Doc);Redirects (Doc);Not Modified (Doc);Not Found (Doc);Other Responses (Doc);Compression Score;Host;IP Address;ETag Score;Flagged Requests;Flagged Connections;Max Simultaneous Flagged Connections;Time to Base Page Complete (ms);Base Page Result;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Base Page Redirects;Optimization Checked;AFT (ms);DOM Elements;PageSpeed Version;Page Title;Time to Title;Load Event Start;Load Event End;DOM Content Ready Start;DOM Content Ready End;Visually Complete (ms);Browser Name;Browser Version;Base Page Server Count;Base Page Server RTT;Base Page CDN;Adult Site;Run;Cached;Speed Index
07/26/2016;17:04:55;Step 1;https://im-im2.hdm-stuttgart.de/;5606;520;;8091;830475;2;3;57;57;0;0;0;0;0;3083;;;;5920;;;;;0;;;2;0;5606;;;1;96;0;-1;-1;-1;100;-1;-1;100;8091;829988;2;3;57;57;0;0;0;0;59;;;-1;;;;520;200;0;0;;;197899;80962;0;1;;209;;Medienmaster;2442;5593;5605;4368;4368;7952;Firefox;47.0.0.5999;1;309;Edgecast;0;1;0;5384
07/26/2016;17:05:23;Step 1;https://im-im2.hdm-stuttgart.de/;6063;515;;8091;830526;2;3;57;57;0;0;0;0;0;3080;;;;6376;;;;;0;;;2;0;6063;;;1;96;0;-1;-1;-1;100;-1;-1;100;8091;830039;2;3;57;57;0;0;0;0;59;;;-1;;;;515;200;0;0;;;197899;80962;0;1;;209;;Medienmaster;2425;6034;6038;4485;4485;8398;Firefox;47.0.0.5999;1;309;Edgecast;0;2;0;5653
07/26/2016;17:05:51;Step 1;https://im-im2.hdm-stuttgart.de/;5680;364;;8505;833494;2;3;58;58;0;0;0;0;0;2975;;;;5994;;;;;0;;;2;0;5680;;;1;95;0;-1;-1;-1;100;-1;-1;100;8505;833007;2;3;58;58;0;0;0;0;59;;;-1;;;;364;200;0;0;;;197899;80962;0;1;;209;;Medienmaster;2439;5686;5689;4423;4423;8078;Firefox;47.0.0.5999;1;308;Edgecast;0;3;0;5499
07/26/2016;17:06:18;Step 1;https://im-im2.hdm-stuttgart.de/;5827;316;;8576;833517;2;3;58;58;0;0;0;0;0;3067;;;;6153;;;;;0;;;2;0;5827;;;1;95;0;-1;-1;-1;100;-1;-1;100;8576;833030;2;3;58;58;0;0;0;0;59;;;-1;;;;316;200;0;0;;;197899;80962;0;1;;209;;Medienmaster;2451;5834;5837;4561;4561;8177;Firefox;47.0.0.5999;1;309;Edgecast;0;4;0;5586
07/26/2016;17:06:46;Step 1;https://im-im2.hdm-stuttgart.de/;6553;469;;8091;830468;2;3;57;57;0;0;0;0;0;3085;;;;6866;;;;;0;;;2;0;6553;;;1;96;0;-1;-1;-1;100;-1;-1;100;8091;829981;2;3;57;57;0;0;0;0;59;;;-1;;;;469;200;0;0;;;197899;80962;0;1;;209;;Medienmaster;2410;6545;6548;4703;4703;8925;Firefox;47.0.0.5999;1;309;Edgecast;0;5;0;5837
07/26/2016;17:07:16;Step 1;https://im-im2.hdm-stuttgart.de/;5615;468;;8129;830555;2;3;57;57;0;0;0;0;0;3315;;;;5929;;;;;0;;;2;0;5615;;;1;96;0;-1;-1;-1;100;-1;-1;100;8129;830068;2;3;57;57;0;0;0;0;59;;;-1;;;;468;200;0;0;;;197899;80962;0;1;;209;;Medienmaster;2593;5613;5616;4572;4573;7970;Firefox;47.0.0.5999;1;308;Edgecast;0;6;0;5434
07/26/2016;17:07:44;Step 1;https://im-im2.hdm-stuttgart.de/;5505;359;;8661;833517;2;3;58;58;0;0;0;0;0;3082;;;;5817;;;;;0;;;2;0;5505;;;1;95;0;-1;-1;-1;100;-1;-1;100;8661;833030;2;3;58;58;0;0;0;0;59;;;-1;;;;359;200;0;0;;;197899;80962;0;1;;209;;Medienmaster;2419;5498;5501;4341;4341;7834;Firefox;47.0.0.5999;1;309;Edgecast;0;7;0;5265
07/26/2016;17:08:10;Step 1;https://im-im2.hdm-stuttgart.de/;5705;344;;8699;833429;2;3;58;58;0;0;0;0;0;2979;;;;6025;;;;;0;;;2;0;5705;;;1;95;0;-1;-1;-1;100;-1;-1;100;8699;832942;2;3;58;58;0;0;0;0;59;;;-1;;;;344;200;0;0;;;197899;80962;0;1;;209;;Medienmaster;2435;5686;5689;4469;4469;8075;Firefox;47.0.0.5999;1;309;Edgecast;0;8;0;5696
07/26/2016;17:08:37;Step 1;https://im-im2.hdm-stuttgart.de/;5977;505;;8661;833488;2;3;58;58;0;0;0;0;0;2979;;;;6291;;;;;0;;;2;0;5977;;;1;95;0;-1;-1;-1;100;-1;-1;100;8661;833001;2;3;58;58;0;0;0;0;59;;;-1;;;;505;200;0;0;;;197899;80962;0;1;;209;;Medienmaster;2410;5979;5982;4425;4426;8381;Firefox;47.0.0.5999;1;308;Edgecast;0;9;0;5696
