"Date","Time","Event Name","IP Address","Action","Host","URL","Response Code","Time to Load (ms)","Time to First Byte (ms)","Start Time (ms)","Bytes Out","Bytes In","Object Size","Cookie Size (out)","Cookie Count(out)","Expires","Cache Control","Content Type","Content Encoding","Transaction Type","Socket ID","Document ID","End Time (ms)","Descriptor","Lab ID","Dialer ID","Connection Type","Cached","Event URL","Pagetest Build","Measurement Type","Experimental","Event GUID","Sequence Number","Cache Score","Static CDN Score","GZIP Score","Cookie Score","Keep-Alive Score","DOCTYPE Score","Minify Score","Combine Score","Compression Score","ETag Score","Flagged","Secure","DNS Time","Connect Time","SSL Time","Gzip Total Bytes","Gzip Savings","Minify Total Bytes","Minify Savings","Image Total Bytes","Image Savings","Cache Time (sec)","Real Start Time (ms)","Full Time to Load (ms)","Optimization Checked","CDN Provider","DNS Start","DNS End","Connect Start","Connect End","SSL Negotiation Start","SSL Negotiation End","Initiator","Initiator Line","Initiator Column","Server Count","Server RTT","Run","Cached"
"07/25/2016","16:58:18","Step 1","93.184.220.29","POST","ocsp.digicert.com","/","200","312","312","42","444","788","471","","","Mon, 01 Aug 2016 04:58:13 GMT","max-age=497533","application/ocsp-response","","3","17","","354","","","","","","","","","","","1","50","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","561600","","","1","Edgecast","0","0","0","0","0","0","","","","1","310","1","0",
"07/25/2016","16:58:18","Step 1","93.184.220.29","POST","ocsp.digicert.com","/","200","314","314","295","444","788","471","","","Mon, 01 Aug 2016 04:58:13 GMT","max-age=515182","application/ocsp-response","","3","19","","609","","","","","","","","","","","2","50","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","561600","","","1","Edgecast","0","0","0","0","0","0","","","","1","310","1","0",
"07/25/2016","16:58:18","Step 1","54.149.54.54","GET","search.services.mozilla.com","/1/firefox/47.0/release/en-US/DE/default/default","200","471","471","358","393","302","169","","","","","application/json","","3","31","","829","","","","","","","","","","","3","0","-1","-1","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","3","464","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/dozenten.html","200","331","319","623","319","7349","6934","","","Mon, 25 Jul 2016 17:58:14 GMT","max-age=3600","text/html","gzip","3","53","","954","","","","","","","","","","","4","50","-1","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","7349","0","0","0","0","0","3600","","","1","","0","309","309","622","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/style.css","200","320","319","970","329","1933","1538","","","Tue, 25 Jul 2017 16:58:14 GMT","max-age=31536000","text/css","gzip","3","53","","1290","","","","","","","","","","","5","100","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","1933","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http1/stylehttp1.css","200","323","317","979","340","4604","4186","","","Tue, 25 Jul 2017 16:58:14 GMT","max-age=31536000","text/css","gzip","3","54","","1302","","","","","","","","","","","6","100","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","4604","0","0","0","0","0","31536000","","","1","","0","0","355","668","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http1/bootstrap.css","200","660","326","979","339","21657","21237","","","Tue, 25 Jul 2017 16:58:14 GMT","max-age=31536000","text/css","gzip","3","55","","1639","","","","","","","","","","","7","100","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","21657","0","0","0","0","0","31536000","","","1","","0","0","560","872","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/js/jquery.min.js","200","713","328","999","317","30336","29902","","","Tue, 25 Jul 2017 16:58:14 GMT","max-age=31536000","application/javascript","gzip","3","56","","1712","","","","","","","","","","","8","100","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","30336","0","0","0","0","0","31536000","","","1","","0","0","606","919","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/js/http1/bootstrap.min.js","200","342","320","1290","326","10174","9765","","","Tue, 25 Jul 2017 16:58:14 GMT","max-age=31536000","application/javascript","gzip","3","53","","1632","","","","","","","","","","","9","100","0","100","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","10174","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/logos/logo-hdm.png","200","317","317","1639","327","946","605","","","Wed, 24 Aug 2016 16:58:15 GMT","max-age=2592000","image/png","","3","53","","1956","","","","","","","","","","","10","100","0","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","2592000","","","1","","0","0","0","0","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/sponsoren/united-internet.png","200","369","340","1639","338","10235","9892","","","Wed, 24 Aug 2016 16:58:15 GMT","max-age=2592000","image/png","","3","54","","2008","","","","","","","","","","","11","100","0","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","2592000","","","1","","0","0","0","0","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/sponsoren/dmc.png","200","322","320","1639","326","2571","2206","","","Wed, 24 Aug 2016 16:58:15 GMT","max-age=2592000","image/png","","3","63","","1961","","","","","","","","","","","12","100","0","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","2592000","","","1","","0","0","1002","1316","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/sponsoren/burda.png","200","352","333","1640","328","4249","3884","","","Wed, 24 Aug 2016 16:58:15 GMT","max-age=2592000","image/png","","3","61","","1992","","","","","","","","","","","13","100","0","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","2592000","","","1","","0","0","1000","1316","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/sponsoren/vitra.png","200","334","324","1640","328","3793","3428","","","Wed, 24 Aug 2016 16:58:15 GMT","max-age=2592000","image/png","","3","66","","1974","","","","","","","","","","","14","100","0","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","2592000","","","1","","0","0","1253","1565","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/sponsoren/ravensburger.png","200","352","333","1640","335","3177","2812","","","Wed, 24 Aug 2016 16:58:15 GMT","max-age=2592000","image/png","","3","65","","1992","","","","","","","","","","","15","100","0","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","2592000","","","1","","0","0","1251","1565","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/sponsoren/kresse-discher.png","200","352","342","1640","337","2672","2330","","","Wed, 24 Aug 2016 16:58:15 GMT","max-age=2592000","image/png","","3","55","","1992","","","","","","","","","","","16","100","0","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","2592000","","","1","","0","0","0","0","0","0","","","","1","312","1","0",
"07/25/2016","16:58:18","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/professoren/team-hover.jpg","200","1621","317","1712","346","165840","165493","","","Wed, 24 Aug 2016 16:58:15 GMT","max-age=2592000","image/jpeg","","3","56","","3333","","","","","","","","","","","17","100","0","-1","-1","100","-1","-1","-1","60","-1","0","0","-1","-1","-1","0","0","0","0","165493","65785","2592000","","","1","","0","0","0","0","0","0","","","","1","312","1","0",
