Date;Time;Event Name;IP Address;Action;Host;URL;Response Code;Time to Load (ms);Time to First Byte (ms);Start Time (ms);Bytes Out;Bytes In;Object Size;Cookie Size (out);Cookie Count(out);Expires;Cache Control;Content Type;Content Encoding;Transaction Type;Socket ID;Document ID;End Time (ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Event GUID;Sequence Number;Cache Score;Static CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Compression Score;ETag Score;Flagged;Secure;DNS Time;Connect Time;SSL Time;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Cache Time (sec);Real Start Time (ms);Full Time to Load (ms);Optimization Checked;CDN Provider;DNS Start;DNS End;;;Connect Start;Connect End;;;SSL Negotiation Start;SSL Negotiation End;;;Initiator;Initiator Line;Initiator Column;Server Count;Server RTT;Run;Cached
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/button.min.js;200;2361;2359;2391;32;861;801;;;Tue, 25 Jul 2017 15:37:45 GMT;max-age=31536000;application/javascript;gzip;3;53;;4752;;;;;;;;;;;43;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/carousel.min.js;200;2361;2359;2391;33;1565;1504;;;Tue, 25 Jul 2017 15:37:45 GMT;max-age=31536000;application/javascript;gzip;3;53;;4752;;;;;;;;;;;44;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/collapse.min.js;200;2352;2350;2400;33;1229;1168;;;Tue, 25 Jul 2017 15:37:45 GMT;max-age=31536000;application/javascript;gzip;3;53;;4752;;;;;;;;;;;45;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/dropdown.min.js;200;2352;2350;2400;34;1078;1017;;;Tue, 25 Jul 2017 15:37:45 GMT;max-age=31536000;application/javascript;gzip;3;53;;4752;;;;;;;;;;;46;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/modal.min.js;200;2352;2351;2400;31;1942;1881;;;Tue, 25 Jul 2017 15:37:45 GMT;max-age=31536000;application/javascript;gzip;3;53;;4752;;;;;;;;;;;47;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/tooltip_popover.min.js;200;2351;2350;2401;38;3330;3268;;;Tue, 25 Jul 2017 15:37:45 GMT;max-age=31536000;application/javascript;gzip;3;53;;4752;;;;;;;;;;;48;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/scrollspy.min.js;200;2353;2352;2401;34;1046;985;;;Tue, 25 Jul 2017 15:37:45 GMT;max-age=31536000;application/javascript;gzip;3;53;;4754;;;;;;;;;;;49;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/tab.min.js;200;2352;2351;2402;30;867;806;;;Tue, 25 Jul 2017 15:37:45 GMT;max-age=31536000;application/javascript;gzip;3;53;;4754;;;;;;;;;;;50;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/affix.min.js;200;2353;2351;2402;31;1038;977;;;Tue, 25 Jul 2017 15:37:45 GMT;max-age=31536000;application/javascript;gzip;3;53;;4755;;;;;;;;;;;51;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/a02.png;200;1689;1688;3065;66;3219;3164;;;Wed, 24 Aug 2016 15:37:45 GMT;max-age=2592000;image/png;;3;53;;4754;;;;;;;;;;;52;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/Amsdam.ttf;200;2845;1616;3137;119;197067;196992;;;Wed, 24 Aug 2016 15:37:45 GMT;max-age=2592000;application/x-font-ttf;;3;53;;5982;;;;;;;;;;;53;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/Pacifico.ttf;200;1961;1616;3137;28;43689;43632;;;Wed, 24 Aug 2016 15:37:45 GMT;max-age=2592000;application/x-font-ttf;;3;53;;5098;;;;;;;;;;;54;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/DancingScript-Regular.ttf;200;2607;1616;3137;38;116639;116580;;;Wed, 24 Aug 2016 15:37:45 GMT;max-age=2592000;application/x-font-ttf;;3;53;;5744;;;;;;;;;;;55;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/HdMFrutigerNextPro-Light.woff;200;1874;1616;3138;50;45650;45576;;;Wed, 24 Aug 2016 15:37:45 GMT;max-age=2592000;application/x-font-woff;;3;53;;5012;;;;;;;;;;;56;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/fonts/glyphicons-halflings-regular.woff2;200;1629;1616;3138;45;18094;18028;;;Wed, 24 Aug 2016 15:37:45 GMT;max-age=2592000;;;3;53;;4767;;;;;;;;;;;57;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:37:46;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/favicon.ico;200;316;315;6004;23;441;318;;;Mon, 01 Aug 2016 15:37:47 GMT;max-age=604800;image/x-icon;;3;53;;6320;;;;;;;;;;;58;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;604800;;;1;;0;0;0;;0;0;0;;0;0;;;;;;1;312;1;0
07/25/2016;15:38:13;Step 1;93.184.220.29;POST;ocsp.digicert.com;/;200;314;314;304;444;788;471;;;Mon, 01 Aug 2016 03:38:09 GMT;max-age=517048;application/ocsp-response;;3;22;;618;;;;;;;;;;;1;50;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;561600;;;1;Edgecast;0;0;;;0;0;;;0;0;;;;;;1;309;2;0
07/25/2016;15:38:13;Step 1;93.184.220.29;POST;ocsp.digicert.com;/;200;312;312;536;444;788;471;;;Mon, 01 Aug 2016 03:38:09 GMT;max-age=501703;application/ocsp-response;;3;21;;848;;;;;;;;;;;2;50;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;561600;;;1;Edgecast;0;0;;;0;0;;;0;0;;;;;;1;309;2;0
07/25/2016;15:38:13;Step 1;54.149.54.54;GET;search.services.mozilla.com;/1/firefox/47.0/release/en-US/DE/default/default;200;473;473;619;393;302;169;;;;;application/json;;3;31;;1092;;;;;;;;;;;3;0;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;0;;;1;;0;0;;;0;0;;;0;0;;;;;;3;463;2;0
07/25/2016;15:38:13;Step 1;193.174.13.86;POST;ocsp.pca.dfn.de;/OCSP-Server/OCSP;200;357;356;1592;449;1894;1498;;;Thu, 04 Aug 2016 15:38:10 GMT;max-age=864000, public, no-transform, must-revalidate;application/ocsp-response;;3;57;;1949;;;;;;;;;;;4;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;864000;;;1;;962;1270;;;1270;1592;;;0;0;;;;;;1;319;2;0
07/25/2016;15:38:13;Step 1;193.174.13.86;POST;ocsp.pca.dfn.de;/OCSP-Server/OCSP;200;350;349;1592;449;1894;1498;;;Thu, 04 Aug 2016 15:38:10 GMT;max-age=864000, public, no-transform, must-revalidate;application/ocsp-response;;3;58;;1942;;;;;;;;;;;5;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;864000;;;1;;0;0;;;1270;1592;;;0;0;;;;;;1;319;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/;200;339;318;1951;163;3588;3436;;;Mon, 25 Jul 2016 16:38:10 GMT;max-age=3600;text/html;gzip;3;53;;2290;;;;;;;;;;;6;50;-1;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;3600;;;1;;0;308;;;309;622;;;622;1277;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/style.css;200;321;318;2351;65;1666;1538;;;Tue, 25 Jul 2017 15:38:11 GMT;max-age=31536000;text/css;gzip;3;53;;2672;;;;;;;;;;;7;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/slider.css;200;321;318;2351;26;770;710;;;Tue, 25 Jul 2017 15:38:11 GMT;max-age=31536000;text/css;gzip;3;53;;2672;;;;;;;;;;;8;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/stylehttp2.css;200;324;318;2351;32;2017;1955;;;Tue, 25 Jul 2017 15:38:11 GMT;max-age=31536000;text/css;gzip;3;53;;2675;;;;;;;;;;;9;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/menu.css;200;326;317;2352;28;1269;1207;;;Tue, 25 Jul 2017 15:38:11 GMT;max-age=31536000;text/css;gzip;3;53;;2678;;;;;;;;;;;10;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/footer.css;200;327;327;2352;30;517;456;;;Tue, 25 Jul 2017 15:38:11 GMT;max-age=31536000;text/css;gzip;3;53;;2679;;;;;;;;;;;11;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/animate1.css;200;331;328;2353;31;2263;2201;;;Tue, 25 Jul 2017 15:38:11 GMT;max-age=31536000;text/css;gzip;3;53;;2684;;;;;;;;;;;12;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/animate2.css;200;334;328;2353;31;1418;1356;;;Tue, 25 Jul 2017 15:38:11 GMT;max-age=31536000;text/css;gzip;3;53;;2687;;;;;;;;;;;13;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/bootstrap1.css;200;645;328;2354;32;8210;8148;;;Tue, 25 Jul 2017 15:38:11 GMT;max-age=31536000;text/css;gzip;3;53;;2999;;;;;;;;;;;14;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/bootstrap2.css;200;658;328;2354;32;7158;7096;;;Tue, 25 Jul 2017 15:38:11 GMT;max-age=31536000;text/css;gzip;3;53;;3012;;;;;;;;;;;15;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/bootstrap3.css;200;671;660;2355;32;7213;7151;;;Tue, 25 Jul 2017 15:38:11 GMT;max-age=31536000;text/css;gzip;3;53;;3026;;;;;;;;;;;16;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/logo-hdm.png;200;677;676;2355;40;703;605;;;Wed, 24 Aug 2016 15:38:11 GMT;max-age=2592000;image/png;;3;53;;3032;;;;;;;;;;;17;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games.jpg;200;1619;676;2355;38;59882;59815;;;Wed, 24 Aug 2016 15:38:11 GMT;max-age=2592000;image/jpeg;;3;53;;3974;;;;;;;;;;;18;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;59815;21712;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games_100-50.jpg;200;974;674;2357;43;3485;3453;;;Wed, 24 Aug 2016 15:38:11 GMT;max-age=2592000;image/jpeg;;3;53;;3331;;;;;;;;;;;19;100;0;-1;-1;100;-1;-1;-1;67;-1;0;1;-1;-1;-1;0;0;0;0;3453;1129;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads.jpg;200;1712;674;2357;39;114620;114584;;;Wed, 24 Aug 2016 15:38:11 GMT;max-age=2592000;image/jpeg;;3;53;;4069;;;;;;;;;;;20;100;0;-1;-1;100;-1;-1;-1;54;-1;0;1;-1;-1;-1;0;0;0;0;114584;51811;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads_100-50.jpg;200;1015;675;2357;44;4362;4305;;;Wed, 24 Aug 2016 15:38:11 GMT;max-age=2592000;image/jpeg;;3;53;;3372;;;;;;;;;;;21;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4305;1700;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mm31-300x116.png;200;1020;674;2358;37;3331;3299;;;Wed, 24 Aug 2016 15:38:11 GMT;max-age=2592000;image/png;;3;53;;3378;;;;;;;;;;;22;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/uk31-300x116.png;200;1012;661;2371;38;3472;3440;;;Wed, 24 Aug 2016 15:38:11 GMT;max-age=2592000;image/png;;3;53;;3383;;;;;;;;;;;23;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/am31-300x116.png;200;1704;1698;2371;37;3410;3332;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4075;;;;;;;;;;;24;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/institut-games-2.png;200;1705;1697;2372;40;1696;1664;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4077;;;;;;;;;;;25;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/imo-hdm-startseite-2.jpg;200;1730;1697;2372;43;11701;11667;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/jpeg;;3;53;;4102;;;;;;;;;;;26;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;11667;4610;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/medienmaster-studiengangskarte.png;200;1823;1696;2373;50;17181;17148;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4196;;;;;;;;;;;27;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/zulassung_startseite_neu4.jpg;200;1766;1695;2374;46;4107;4075;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/jpeg;;3;53;;4140;;;;;;;;;;;28;100;0;-1;-1;100;-1;-1;-1;100;-1;0;1;-1;-1;-1;0;0;0;0;4075;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mr-medienmaster1.png;200;1775;1695;2374;40;4824;4792;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4149;;;;;;;;;;;29;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/csm-medienmaster1.png;200;1784;1695;2375;40;5252;5219;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4159;;;;;;;;;;;30;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/united-internet.png;200;1816;1695;2375;42;9948;9892;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4191;;;;;;;;;;;31;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/dmc.png;200;1815;1694;2376;34;2261;2206;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4191;;;;;;;;;;;32;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/burda.png;200;1815;1694;2376;35;3939;3884;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4191;;;;;;;;;;;33;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/vitra.png;200;1819;1693;2377;35;3483;3428;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4196;;;;;;;;;;;34;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/ravensburger.png;200;1829;1829;2377;40;2867;2812;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4206;;;;;;;;;;;35;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/kresse-discher.png;200;2354;1829;2377;41;2362;2330;;;Wed, 24 Aug 2016 15:38:12 GMT;max-age=2592000;image/png;;3;53;;4731;;;;;;;;;;;36;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jquery.min.js;200;2361;1828;2378;28;30005;29902;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4739;;;;;;;;;;;37;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jssor.slider.mini.js;200;2404;2361;2378;33;18564;18502;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4782;;;;;;;;;;;38;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/slider.js;200;2402;2360;2379;25;531;470;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4781;;;;;;;;;;;39;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/wow.min.js;200;2402;2360;2379;26;2522;2461;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4781;;;;;;;;;;;40;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/transition.min.js;200;2401;2359;2380;34;440;379;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4781;;;;;;;;;;;41;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
07/25/2016;15:38:13;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/alert.min.js;200;2401;2359;2380;31;590;529;;;Tue, 25 Jul 2017 15:38:12 GMT;max-age=31536000;application/javascript;gzip;3;53;;4781;;;;;;;;;;;42;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;;;0;0;;;0;0;;;;;;1;313;2;0
