"Date","Time","Event Name","IP Address","Action","Host","URL","Response Code","Time to Load (ms)","Time to First Byte (ms)","Start Time (ms)","Bytes Out","Bytes In","Object Size","Cookie Size (out)","Cookie Count(out)","Expires","Cache Control","Content Type","Content Encoding","Transaction Type","Socket ID","Document ID","End Time (ms)","Descriptor","Lab ID","Dialer ID","Connection Type","Cached","Event URL","Pagetest Build","Measurement Type","Experimental","Event GUID","Sequence Number","Cache Score","Static CDN Score","GZIP Score","Cookie Score","Keep-Alive Score","DOCTYPE Score","Minify Score","Combine Score","Compression Score","ETag Score","Flagged","Secure","DNS Time","Connect Time","SSL Time","Gzip Total Bytes","Gzip Savings","Minify Total Bytes","Minify Savings","Image Total Bytes","Image Savings","Cache Time (sec)","Real Start Time (ms)","Full Time to Load (ms)","Optimization Checked","CDN Provider","DNS Start","DNS End","Connect Start","Connect End","SSL Negotiation Start","SSL Negotiation End","Initiator","Initiator Line","Initiator Column","Server Count","Server RTT","Run","Cached"
"07/26/2016","18:27:06","Step 1","93.184.220.29","POST","ocsp.digicert.com","/","200","315","315","60","444","788","471","","","Tue, 02 Aug 2016 06:27:07 GMT","max-age=508302","application/ocsp-response","","3","17","","375","","","","","","","","","","","1","50","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","561600","","","1","Edgecast","0","0","0","0","0","0","","","","1","307","1","0",
"07/26/2016","18:27:06","Step 1","93.184.220.29","POST","ocsp.digicert.com","/","200","312","312","318","444","788","471","","","Tue, 02 Aug 2016 06:27:07 GMT","max-age=508302","application/ocsp-response","","3","18","","630","","","","","","","","","","","2","50","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","561600","","","1","Edgecast","0","0","0","0","0","0","","","","1","307","1","0",
"07/26/2016","18:27:06","Step 1","54.69.136.250","GET","search.services.mozilla.com","/1/firefox/47.0/release/en-US/DE/default/default","200","470","470","377","393","302","169","","","","","application/json","","3","31","","847","","","","","","","","","","","3","0","-1","-1","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","3","462","1","0",
"07/26/2016","18:27:06","Step 1","193.174.13.86","POST","ocsp.pca.dfn.de","/OCSP-Server/OCSP","200","346","345","1605","449","1894","1498","","","Fri, 05 Aug 2016 18:27:08 GMT","max-age=864000, public, no-transform, must-revalidate","application/ocsp-response","","3","57","","1951","","","","","","","","","","","4","100","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","864000","","","1","","972","1283","1283","1605","0","0","","","","1","320","1","0",
"07/26/2016","18:27:06","Step 1","193.174.13.86","POST","ocsp.pca.dfn.de","/OCSP-Server/OCSP","200","336","335","1611","449","1893","1498","","","Fri, 05 Aug 2016 18:27:08 GMT","max-age=864000, public, no-transform, must-revalidate","application/ocsp-response","","3","58","","1947","","","","","","","","","","","5","100","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","864000","","","1","","0","0","1283","1611","0","0","","","","1","320","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/dozenten2.html","200","342","324","1953","173","7575","7173","","","Tue, 26 Jul 2016 19:27:09 GMT","max-age=3600","text/html","gzip","3","53","","2295","","","","","","","","","","","6","50","-1","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","3600","","","1","","0","318","319","633","633","1287","","","","1","313","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/style.css","200","19","19","2276","0","1643","1538","","","Wed, 26 Jul 2017 18:27:09 GMT","max-age=31536000","text/css","gzip","3","53","","2295","","","","","","","","","","","7","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http2/stylehttp2.css","200","323","320","2276","0","2017","1955","","","Wed, 26 Jul 2017 18:27:09 GMT","max-age=31536000","text/css","gzip","3","53","","2599","","","","","","","","","","","8","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http2/menu.css","200","327","326","2276","0","1269","1207","","","Wed, 26 Jul 2017 18:27:09 GMT","max-age=31536000","text/css","gzip","3","53","","2603","","","","","","","","","","","9","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http2/team2.css","200","334","333","2276","0","1217","1155","","","Wed, 26 Jul 2017 18:27:09 GMT","max-age=31536000","text/css","gzip","3","53","","2610","","","","","","","","","","","10","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http2/footer.css","200","334","334","2276","0","517","456","","","Wed, 26 Jul 2017 18:27:09 GMT","max-age=31536000","text/css","gzip","3","53","","2610","","","","","","","","","","","11","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http2/bootstrap1.css","200","348","334","2277","0","8210","8148","","","Wed, 26 Jul 2017 18:27:09 GMT","max-age=31536000","text/css","gzip","3","53","","2625","","","","","","","","","","","12","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http2/bootstrap2.css","200","357","349","2277","0","7158","7096","","","Wed, 26 Jul 2017 18:27:09 GMT","max-age=31536000","text/css","gzip","3","53","","2634","","","","","","","","","","","13","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http2/bootstrap3.css","200","369","364","2277","0","7213","7151","","","Wed, 26 Jul 2017 18:27:09 GMT","max-age=31536000","text/css","gzip","3","53","","2646","","","","","","","","","","","14","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/logos/logo-hdm.png","200","506","506","2410","74","703","605","","","Thu, 25 Aug 2016 18:27:09 GMT","max-age=2592000","image/png","","3","53","","2916","","","","","","","","","","","15","100","0","-1","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","2592000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/26/2016","18:27:06","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/professoren/20.jpg","200","513","508","2411","34","4083","4019","","","Thu, 25 Aug 2016 18:27:09 GMT","max-age=2592000","image/jpeg","","3","53","","2924","","","","","","","","","","","16","100","0","-1","-1","100","-1","-1","-1","64","-1","0","1","-1","-1","-1","0","0","0","0","4019","1445","2592000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
