Date;Time;Event Name;IP Address;Action;Host;URL;Response Code;Time to Load (ms);Time to First Byte (ms);Start Time (ms);Bytes Out;Bytes In;Object Size;Cookie Size (out);Cookie Count(out);Expires;Cache Control;Content Type;Content Encoding;Transaction Type;Socket ID;Document ID;End Time (ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Event GUID;Sequence Number;Cache Score;Static CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Compression Score;ETag Score;Flagged;Secure;DNS Time;Connect Time;SSL Time;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Cache Time (sec);Real Start Time (ms);Full Time to Load (ms);Optimization Checked;CDN Provider;DNS Start;DNS End;;;Connect Start;Connect End;;;SSL Negotiation Start;SSL Negotiation End;;;Initiator;Initiator Line;Initiator Column;Server Count;Server RTT;Run;Cached
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/transition.min.js;200;193;169;445;34;440;379;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;638;;;;;;;;;;;19;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/alert.min.js;200;193;169;445;31;590;529;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;638;;;;;;;;;;;20;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/button.min.js;200;193;170;445;32;861;801;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;638;;;;;;;;;;;21;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/carousel.min.js;200;193;169;446;33;1565;1504;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;639;;;;;;;;;;;22;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/collapse.min.js;200;193;169;446;33;1229;1168;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;639;;;;;;;;;;;23;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/dropdown.min.js;200;192;168;447;34;1078;1017;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;639;;;;;;;;;;;24;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/modal.min.js;200;180;156;459;31;1942;1881;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;639;;;;;;;;;;;25;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/tooltip_popover.min.js;200;211;210;460;38;3330;3268;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;671;;;;;;;;;;;26;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/scrollspy.min.js;200;211;210;460;34;1046;985;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;671;;;;;;;;;;;27;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/tab.min.js;200;210;210;461;30;867;806;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;671;;;;;;;;;;;28;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/affix.min.js;200;210;210;461;31;1038;977;;;Sun, 23 Jul 2017 15:31:23 GMT;max-age=31536000;application/javascript;gzip;3;44;;671;;;;;;;;;;;29;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/20.jpg;200;49;44;737;71;4083;4019;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;786;;;;;;;;;;;30;100;0;-1;-1;100;-1;-1;-1;64;-1;0;1;-1;-1;-1;0;0;0;0;4019;1445;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/1.jpg;200;59;59;737;34;4452;4419;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;796;;;;;;;;;;;31;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4419;1743;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/2.jpg;200;63;59;737;34;3926;3894;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;800;;;;;;;;;;;32;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;3894;1425;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/3.jpg;200;74;58;738;34;4348;4315;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;812;;;;;;;;;;;33;100;0;-1;-1;100;-1;-1;-1;58;-1;0;1;-1;-1;-1;0;0;0;0;4315;1779;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/4.jpg;200;77;59;738;34;3277;3245;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;815;;;;;;;;;;;34;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3245;996;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/5.jpg;200;89;76;739;34;3465;3433;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;828;;;;;;;;;;;35;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3433;1042;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/6.jpg;200;89;76;739;34;3406;3374;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;828;;;;;;;;;;;36;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3374;1014;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/7.jpg;200;95;76;739;34;4044;4012;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;834;;;;;;;;;;;37;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;4012;1543;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/8.jpg;200;104;75;740;34;4440;4407;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;844;;;;;;;;;;;38;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;4407;1703;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/9.jpg;200;109;105;740;34;4294;4262;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;849;;;;;;;;;;;39;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4262;1710;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/10.jpg;200;125;111;740;34;3957;3925;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;865;;;;;;;;;;;40;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;3925;1562;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/11.jpg;200;126;125;740;34;3943;3911;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;866;;;;;;;;;;;41;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;3911;1514;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/12.jpg;200;148;124;741;34;4718;4686;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;889;;;;;;;;;;;42;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4686;1869;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/13.jpg;200;148;124;741;35;3758;3726;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;889;;;;;;;;;;;43;100;0;-1;-1;100;-1;-1;-1;62;-1;0;1;-1;-1;-1;0;0;0;0;3726;1387;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/14.jpg;200;149;124;741;35;4817;4785;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;890;;;;;;;;;;;44;100;0;-1;-1;100;-1;-1;-1;58;-1;0;1;-1;-1;-1;0;0;0;0;4785;1971;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/15.jpg;200;149;123;742;35;3958;3926;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;891;;;;;;;;;;;45;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;3926;1445;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/16.jpg;200;172;124;742;35;3822;3790;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;914;;;;;;;;;;;46;100;0;-1;-1;100;-1;-1;-1;62;-1;0;1;-1;-1;-1;0;0;0;0;3790;1419;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/17.jpg;200;172;124;742;35;4741;4708;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;914;;;;;;;;;;;47;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4708;1857;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/18.jpg;200;187;123;743;35;4692;4659;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;930;;;;;;;;;;;48;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4659;1867;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/19.jpg;200;187;123;743;35;3907;3875;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;930;;;;;;;;;;;49;100;0;-1;-1;100;-1;-1;-1;62;-1;0;1;-1;-1;-1;0;0;0;0;3875;1459;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/21.jpg;200;189;187;743;34;3488;3433;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;932;;;;;;;;;;;50;100;0;-1;-1;100;-1;-1;-1;67;-1;0;1;-1;-1;-1;0;0;0;0;3433;1116;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/22.jpg;200;213;187;743;34;4505;4473;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;956;;;;;;;;;;;51;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4473;1794;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/23.jpg;200;212;186;744;35;3359;3327;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;956;;;;;;;;;;;52;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3327;1027;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/24.jpg;200;212;187;744;35;3746;3714;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;956;;;;;;;;;;;53;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;3714;1359;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/25.jpg;200;214;187;744;35;3886;3854;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;958;;;;;;;;;;;54;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;3854;1425;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/26.jpg;200;229;186;745;35;3785;3753;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;974;;;;;;;;;;;55;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;3753;1432;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
07/23/2016;15:31:24;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/27.jpg;200;230;186;745;35;4044;4012;;;Mon, 22 Aug 2016 15:31:23 GMT;max-age=2592000;image/jpeg;;3;44;;975;;;;;;;;;;;56;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;4012;1541;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;1;0
