"Date","Time","Event Name","URL","Load Time (ms)","Time to First Byte (ms)","unused","Bytes Out","Bytes In","DNS Lookups","Connections","Requests","OK Responses","Redirects","Not Modified","Not Found","Other Responses","Error Code","Time to Start Render (ms)","Segments Transmitted","Segments Retransmitted","Packet Loss (out)","Activity Time(ms)","Descriptor","Lab ID","Dialer ID","Connection Type","Cached","Event URL","Pagetest Build","Measurement Type","Experimental","Doc Complete Time (ms)","Event GUID","Time to DOM Element (ms)","Includes Object Data","Cache Score","Static CDN Score","One CDN Score","GZIP Score","Cookie Score","Keep-Alive Score","DOCTYPE Score","Minify Score","Combine Score","Bytes Out (Doc)","Bytes In (Doc)","DNS Lookups (Doc)","Connections (Doc)","Requests (Doc)","OK Responses (Doc)","Redirects (Doc)","Not Modified (Doc)","Not Found (Doc)","Other Responses (Doc)","Compression Score","Host","IP Address","ETag Score","Flagged Requests","Flagged Connections","Max Simultaneous Flagged Connections","Time to Base Page Complete (ms)","Base Page Result","Gzip Total Bytes","Gzip Savings","Minify Total Bytes","Minify Savings","Image Total Bytes","Image Savings","Base Page Redirects","Optimization Checked","AFT (ms)","DOM Elements","PageSpeed Version","Page Title","Time to Title","Load Event Start","Load Event End","DOM Content Ready Start","DOM Content Ready End","Visually Complete (ms)","Browser Name","Browser Version","Base Page Server Count","Base Page Server RTT","Base Page CDN","Adult Site","Run","Cached","Speed Index"
"07/10/2016","18:38:12","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","1315","306","","7561","546866","2","2","65","65","0","0","0","0","0","1083","","","","1348","","","","","0","","","2","0","1315","","","1","99","0","-1","-1","-1","100","-1","-1","100","7561","546402","2","2","65","65","0","0","0","0","61","","","-1","","","","307","200","0","0","","","174628","66480","0","1","","602","","Medienmaster","639","1310","1312","966","967","1283","Firefox","47.0.0.5999","1","52","","0","1","0","1102",
"07/10/2016","18:38:28","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","430","757","","975","7663","1","1","1","1","0","0","0","0","0","479","","","","758","","","","","1","","","2","0","430","","","1","100","-1","-1","-1","-1","100","-1","-1","100","0","0","0","0","0","0","0","0","0","0","-1","","","-1","","","","758","200","0","0","","","0","0","0","1","","602","","Medienmaster","477","400","403","367","367","479","Firefox","47.0.0.5999","1","46","","0","1","1","500",
"07/10/2016","18:38:44","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","1286","283","","7519","546822","2","2","65","65","0","0","0","0","0","976","","","","1322","","","","","0","","","2","0","1286","","","1","99","0","-1","-1","-1","100","-1","-1","100","7519","546333","2","2","65","65","0","0","0","0","61","","","-1","","","","284","200","0","0","","","174628","66480","0","1","","602","","Medienmaster","614","1294","1296","958","958","1288","Firefox","47.0.0.5999","1","46","","0","2","0","1003",
"07/10/2016","18:38:59","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","425","781","","975","7662","1","1","1","1","0","0","0","0","0","488","","","","782","","","","","1","","","2","0","425","","","1","100","-1","-1","-1","-1","100","-1","-1","100","0","0","0","0","0","0","0","0","0","0","-1","","","-1","","","","782","200","0","0","","","0","0","0","1","","602","","Medienmaster","486","450","464","381","382","488","Firefox","47.0.0.5999","1","51","","0","2","1","500",
"07/10/2016","18:39:16","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","1306","304","","7590","546821","2","2","65","65","0","0","0","0","0","1083","","","","1340","","","","","0","","","2","0","1306","","","1","99","0","-1","-1","-1","100","-1","-1","100","7590","546333","2","2","65","65","0","0","0","0","61","","","-1","","","","305","200","0","0","","","174628","66480","0","1","","602","","Medienmaster","626","1305","1308","962","962","1308","Firefox","47.0.0.5999","1","51","","0","3","0","1102",
"07/10/2016","18:39:31","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","414","774","","975","7663","1","1","1","1","0","0","0","0","0","478","","","","775","","","","","1","","","2","0","414","","","1","100","-1","-1","-1","-1","100","-1","-1","100","0","0","0","0","0","0","0","0","0","0","-1","","","-1","","","","775","200","0","0","","","0","0","0","1","","602","","Medienmaster","476","455","469","391","391","478","Firefox","47.0.0.5999","1","46","","0","3","1","500",
"07/10/2016","18:39:48","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","1269","272","","7360","546842","2","2","65","65","0","0","0","0","0","1083","","","","1301","","","","","0","","","2","0","1269","","","1","99","0","-1","-1","-1","100","-1","-1","100","7360","546377","2","2","65","65","0","0","0","0","61","","","-1","","","","273","200","0","0","","","174628","66480","0","1","","602","","Medienmaster","604","1268","1271","964","964","1271","Firefox","47.0.0.5999","1","46","","0","4","0","1102",
"07/10/2016","18:40:03","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","403","772","","975","7663","1","1","1","1","0","0","0","0","0","483","","","","773","","","","","1","","","2","0","403","","","1","100","-1","-1","-1","-1","100","-1","-1","100","0","0","0","0","0","0","0","0","0","0","-1","","","-1","","","","773","200","0","0","","","0","0","0","1","","602","","Medienmaster","473","437","442","405","405","483","Firefox","47.0.0.5999","1","52","","0","4","1","500",
"07/10/2016","18:40:19","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","1293","286","","7360","546848","2","2","65","65","0","0","0","0","0","1083","","","","1314","","","","","0","","","2","0","1293","","","1","99","0","-1","-1","-1","100","-1","-1","100","7360","546361","2","2","65","65","0","0","0","0","61","","","-1","","","","287","200","0","0","","","174628","66480","0","1","","602","","Medienmaster","619","1288","1291","964","964","1295","Firefox","47.0.0.5999","1","51","","0","5","0","1102",
"07/10/2016","18:40:35","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","408","739","","975","7663","1","1","1","1","0","0","0","0","0","563","","","","740","","","","","1","","","2","0","408","","","1","100","-1","-1","-1","-1","100","-1","-1","100","0","0","0","0","0","0","0","0","0","0","-1","","","-1","","","","740","200","0","0","","","0","0","0","1","","602","","Medienmaster","445","442","455","408","409","563","Firefox","47.0.0.5999","1","51","","0","5","1","600",
