"Date","Time","Event Name","IP Address","Action","Host","URL","Response Code","Time to Load (ms)","Time to First Byte (ms)","Start Time (ms)","Bytes Out","Bytes In","Object Size","Cookie Size (out)","Cookie Count(out)","Expires","Cache Control","Content Type","Content Encoding","Transaction Type","Socket ID","Document ID","End Time (ms)","Descriptor","Lab ID","Dialer ID","Connection Type","Cached","Event URL","Pagetest Build","Measurement Type","Experimental","Event GUID","Sequence Number","Cache Score","Static CDN Score","GZIP Score","Cookie Score","Keep-Alive Score","DOCTYPE Score","Minify Score","Combine Score","Compression Score","ETag Score","Flagged","Secure","DNS Time","Connect Time","SSL Time","Gzip Total Bytes","Gzip Savings","Minify Total Bytes","Minify Savings","Image Total Bytes","Image Savings","Cache Time (sec)","Real Start Time (ms)","Full Time to Load (ms)","Optimization Checked","CDN Provider","DNS Start","DNS End","Connect Start","Connect End","SSL Negotiation Start","SSL Negotiation End","Initiator","Initiator Line","Initiator Column","Server Count","Server RTT","Run","Cached"
"07/25/2016","18:14:15","Step 1","93.184.220.29","POST","ocsp.digicert.com","/","200","315","315","61","444","788","471","","","Mon, 01 Aug 2016 06:14:10 GMT","max-age=505249","application/ocsp-response","","3","18","","376","","","","","","","","","","","1","50","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","561600","","","1","Edgecast","0","0","0","0","0","0","","","","1","311","1","0",
"07/25/2016","18:14:15","Step 1","93.184.220.29","POST","ocsp.digicert.com","/","200","314","314","321","444","788","471","","","Mon, 01 Aug 2016 06:14:11 GMT","max-age=515182","application/ocsp-response","","3","19","","635","","","","","","","","","","","2","50","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","561600","","","1","Edgecast","0","0","0","0","0","0","","","","1","311","1","0",
"07/25/2016","18:14:15","Step 1","54.149.54.54","GET","search.services.mozilla.com","/1/firefox/47.0/release/en-US/DE/default/default","200","471","471","377","393","302","169","","","","","application/json","","3","30","","848","","","","","","","","","","","3","0","-1","-1","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","3","464","1","0",
"07/25/2016","18:14:15","Step 1","193.174.13.86","POST","ocsp.pca.dfn.de","/OCSP-Server/OCSP","200","339","333","1595","449","1893","1498","","","Thu, 04 Aug 2016 18:14:12 GMT","max-age=864000, public, no-transform, must-revalidate","application/ocsp-response","","3","56","","1934","","","","","","","","","","","4","100","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","864000","","","1","","961","1271","1271","1595","0","0","","","","1","320","1","0",
"07/25/2016","18:14:15","Step 1","193.174.13.86","POST","ocsp.pca.dfn.de","/OCSP-Server/OCSP","200","351","350","1596","449","1894","1498","","","Thu, 04 Aug 2016 18:14:12 GMT","max-age=864000, public, no-transform, must-revalidate","application/ocsp-response","","3","57","","1947","","","","","","","","","","","5","100","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","864000","","","1","","0","0","1272","1595","0","0","","","","1","320","1","0",
"07/25/2016","18:14:15","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/dozenten.html","200","334","322","1936","172","7083","6930","","","Mon, 25 Jul 2016 19:14:12 GMT","max-age=3600","text/html","gzip","3","52","","2270","","","","","","","","","","","6","50","-1","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","3600","","","1","","0","309","309","622","622","1276","","","","1","312","1","0",
"07/25/2016","18:14:15","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/style.css","200","329","326","2316","74","1666","1538","","","Tue, 25 Jul 2017 18:14:13 GMT","max-age=31536000","text/css","gzip","3","52","","2645","","","","","","","","","","","7","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","312","1","0",
"07/25/2016","18:14:15","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http1/stylehttp1.css","200","337","326","2316","32","4248","4186","","","Tue, 25 Jul 2017 18:14:13 GMT","max-age=31536000","text/css","gzip","3","52","","2653","","","","","","","","","","","8","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","312","1","0",
"07/25/2016","18:14:15","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http1/bootstrap.css","200","661","326","2316","32","21300","21237","","","Tue, 25 Jul 2017 18:14:13 GMT","max-age=31536000","text/css","gzip","3","52","","2977","","","","","","","","","","","9","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","312","1","0",
"07/25/2016","18:14:15","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/uploads/logos/logo-hdm.png","200","660","660","2317","40","703","605","","","Wed, 24 Aug 2016 18:14:13 GMT","max-age=2592000","image/png","","3","52","","2977","","","","","","","","","","","10","100","0","-1","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","2592000","","","1","","0","0","0","0","0","0","","","","1","312","1","0",
