Date;Time;Event Name;IP Address;Action;Host;URL;Response Code;Time to Load (ms);Time to First Byte (ms);Start Time (ms);Bytes Out;Bytes In;Object Size;Cookie Size (out);Cookie Count(out);Expires;Cache Control;Content Type;Content Encoding;Transaction Type;Socket ID;Document ID;End Time (ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Event GUID;Sequence Number;Cache Score;Static CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Compression Score;ETag Score;Flagged;Secure;DNS Time;Connect Time;SSL Time;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Cache Time (sec);Real Start Time (ms);Full Time to Load (ms);Optimization Checked;CDN Provider;DNS Start;DNS End;Connect Start;Connect End;SSL Negotiation Start;SSL Negotiation End;Initiator;Initiator Line;Initiator Column;Server Count;Server RTT;Run;Cached
07/25/2016;19:11:05;Step 1;93.184.220.29;POST;ocsp.digicert.com;/;200;315;315;9;444;788;471;;;Mon, 01 Aug 2016 07:11:00 GMT;max-age=507119;application/ocsp-response;;3;18;;324;;;;;;;;;;;1;50;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;561600;;;1;Edgecast;0;0;0;0;0;0;;;;1;309;1;0
07/25/2016;19:11:05;Step 1;93.184.220.29;POST;ocsp.digicert.com;/;200;316;316;237;444;788;471;;;Mon, 01 Aug 2016 07:11:01 GMT;max-age=510896;application/ocsp-response;;3;19;;553;;;;;;;;;;;2;50;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;561600;;;1;Edgecast;0;0;0;0;0;0;;;;1;309;1;0
07/25/2016;19:11:05;Step 1;54.191.85.92;GET;search.services.mozilla.com;/1/firefox/47.0/release/en-US/DE/default/default;200;483;483;326;393;302;169;;;;;application/json;;3;31;;809;;;;;;;;;;;3;0;-1;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;0;;;1;;0;0;0;0;0;0;;;;3;463;1;0
07/25/2016;19:11:05;Step 1;193.174.13.86;POST;ocsp.pca.dfn.de;/OCSP-Server/OCSP;200;332;331;1636;449;1893;1498;;;Thu, 04 Aug 2016 19:11:02 GMT;max-age=864000, public, no-transform, must-revalidate;application/ocsp-response;;3;57;;1968;;;;;;;;;;;4;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;864000;;;1;;1004;1315;1315;1636;0;0;;;;1;320;1;0
07/25/2016;19:11:05;Step 1;193.174.13.86;POST;ocsp.pca.dfn.de;/OCSP-Server/OCSP;200;361;360;1640;449;1894;1498;;;Thu, 04 Aug 2016 19:11:02 GMT;max-age=864000, public, no-transform, must-revalidate;application/ocsp-response;;3;58;;2001;;;;;;;;;;;5;100;-1;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;864000;;;1;;0;0;1315;1640;0;0;;;;1;320;1;0
07/25/2016;19:11:05;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/index.html;200;333;323;1970;170;4071;3436;;;Mon, 25 Jul 2016 20:11:02 GMT;max-age=3600;text/html;gzip;3;53;;2303;;;;;;;;;;;6;50;-1;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;3600;;;1;;0;331;332;649;649;1310;;;;1;316;1;0
07/25/2016;19:11:05;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/style.css;200;13;12;2291;0;1643;1538;;;Tue, 25 Jul 2017 19:11:02 GMT;max-age=31536000;text/css;gzip;3;53;;2304;;;;;;;;;;;7;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;0;0;0;;;;1;316;1;0
07/25/2016;19:11:05;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/slider.css;200;13;13;2291;0;770;710;;;Tue, 25 Jul 2017 19:11:02 GMT;max-age=31536000;text/css;gzip;3;53;;2304;;;;;;;;;;;8;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;0;0;0;;;;1;316;1;0
07/25/2016;19:11:05;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/stylehttp2.css;200;14;13;2292;0;2017;1955;;;Tue, 25 Jul 2017 19:11:02 GMT;max-age=31536000;text/css;gzip;3;53;;2306;;;;;;;;;;;9;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;0;0;0;;;;1;316;1;0
07/25/2016;19:11:05;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/menu.css;200;319;319;2292;0;1269;1207;;;Tue, 25 Jul 2017 19:11:02 GMT;max-age=31536000;text/css;gzip;3;53;;2611;;;;;;;;;;;10;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;0;0;0;;;;1;316;1;0
