"Date","Time","Event Name","URL","Load Time (ms)","Time to First Byte (ms)","unused","Bytes Out","Bytes In","DNS Lookups","Connections","Requests","OK Responses","Redirects","Not Modified","Not Found","Other Responses","Error Code","Time to Start Render (ms)","Segments Transmitted","Segments Retransmitted","Packet Loss (out)","Activity Time(ms)","Descriptor","Lab ID","Dialer ID","Connection Type","Cached","Event URL","Pagetest Build","Measurement Type","Experimental","Doc Complete Time (ms)","Event GUID","Time to DOM Element (ms)","Includes Object Data","Cache Score","Static CDN Score","One CDN Score","GZIP Score","Cookie Score","Keep-Alive Score","DOCTYPE Score","Minify Score","Combine Score","Bytes Out (Doc)","Bytes In (Doc)","DNS Lookups (Doc)","Connections (Doc)","Requests (Doc)","OK Responses (Doc)","Redirects (Doc)","Not Modified (Doc)","Not Found (Doc)","Other Responses (Doc)","Compression Score","Host","IP Address","ETag Score","Flagged Requests","Flagged Connections","Max Simultaneous Flagged Connections","Time to Base Page Complete (ms)","Base Page Result","Gzip Total Bytes","Gzip Savings","Minify Total Bytes","Minify Savings","Image Total Bytes","Image Savings","Base Page Redirects","Optimization Checked","AFT (ms)","DOM Elements","PageSpeed Version","Page Title","Time to Title","Load Event Start","Load Event End","DOM Content Ready Start","DOM Content Ready End","Visually Complete (ms)","Browser Name","Browser Version","Base Page Server Count","Base Page Server RTT","Base Page CDN","Adult Site","Run","Cached","Speed Index"
"07/10/2016","18:21:46","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","1283","270","","7575","546865","2","2","65","65","0","0","0","0","0","968","","","","1325","","","","","0","","","2","0","1283","","","1","99","0","-1","-1","-1","100","-1","-1","100","7575","546401","2","2","65","65","0","0","0","0","61","","","-1","","","","271","200","0","0","","","174628","66480","0","1","","602","","Medienmaster","596","1287","1289","941","941","1285","Firefox","47.0.0.5999","1","52","","0","1","0","1003",
"07/10/2016","18:22:01","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","421","760","","975","7663","1","1","1","1","0","0","0","0","0","481","","","","761","","","","","1","","","2","0","421","","","1","100","-1","-1","-1","-1","100","-1","-1","100","0","0","0","0","0","0","0","0","0","0","-1","","","-1","","","","761","200","0","0","","","0","0","0","1","","602","","Medienmaster","479","455","469","396","396","481","Firefox","47.0.0.5999","1","46","","0","1","1","500",
"07/10/2016","18:22:16","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","1303","298","","7673","546843","2","2","65","65","0","0","0","0","0","1075","","","","1347","","","","","0","","","2","0","1303","","","1","99","0","-1","-1","-1","100","-1","-1","100","7673","546379","2","2","65","65","0","0","0","0","61","","","-1","","","","299","200","0","0","","","174628","66480","0","1","","602","","Medienmaster","620","1320","1322","961","961","1275","Firefox","47.0.0.5999","1","52","","0","2","0","1102",
"07/10/2016","18:22:31","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","416","758","","975","7663","1","1","1","1","0","0","0","0","0","471","","","","759","","","","","1","","","2","0","416","","","1","100","-1","-1","-1","-1","100","-1","-1","100","0","0","0","0","0","0","0","0","0","0","-1","","","-1","","","","759","200","0","0","","","0","0","0","1","","602","","Medienmaster","469","455","468","395","396","471","Firefox","47.0.0.5999","1","46","","0","2","1","500",
"07/10/2016","18:22:47","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","1291","283","","7530","546843","2","2","65","65","0","0","0","0","0","979","","","","1328","","","","","0","","","2","0","1291","","","1","99","0","-1","-1","-1","100","-1","-1","100","7530","546379","2","2","65","65","0","0","0","0","61","","","-1","","","","284","200","0","0","","","174628","66480","0","1","","602","","Medienmaster","601","1295","1297","933","934","1293","Firefox","47.0.0.5999","1","51","","0","3","0","1003",
"07/10/2016","18:23:02","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","426","748","","975","7663","1","1","1","1","0","0","0","0","0","466","","","","749","","","","","1","","","2","0","426","","","1","100","-1","-1","-1","-1","100","-1","-1","100","0","0","0","0","0","0","0","0","0","0","-1","","","-1","","","","749","200","0","0","","","0","0","0","1","","602","","Medienmaster","464","394","396","347","347","466","Firefox","47.0.0.5999","1","47","","0","3","1","500",
"07/10/2016","18:23:17","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","1303","285","","7532","546843","2","2","65","65","0","0","0","0","0","1083","","","","1337","","","","","0","","","2","0","1303","","","1","99","0","-1","-1","-1","100","-1","-1","100","7532","546379","2","2","65","65","0","0","0","0","61","","","-1","","","","286","200","0","0","","","174628","66480","0","1","","602","","Medienmaster","614","1299","1301","949","949","1305","Firefox","47.0.0.5999","1","46","","0","4","0","1102",
"07/10/2016","18:23:32","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","420","757","","975","7663","1","1","1","1","0","0","0","0","0","480","","","","758","","","","","1","","","2","0","420","","","1","100","-1","-1","-1","-1","100","-1","-1","100","0","0","0","0","0","0","0","0","0","0","-1","","","-1","","","","758","200","0","0","","","0","0","0","1","","602","","Medienmaster","478","447","465","391","391","480","Firefox","47.0.0.5999","1","45","","0","4","1","500",
"07/10/2016","18:23:48","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","1286","285","","7474","546815","2","2","65","65","0","0","0","0","0","1175","","","","1326","","","","","0","","","2","0","1286","","","1","99","0","-1","-1","-1","100","-1","-1","100","7474","546350","2","2","65","65","0","0","0","0","61","","","-1","","","","286","200","0","0","","","174628","66480","0","1","","602","","Medienmaster","618","1294","1296","961","961","1296","Firefox","47.0.0.5999","1","45","","0","5","0","1201",
"07/10/2016","18:24:03","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","423","792","","975","7663","1","1","1","1","0","0","0","0","0","669","","","","793","","","","","1","","","2","0","423","","","1","100","-1","-1","-1","-1","100","-1","-1","100","0","0","0","0","0","0","0","0","0","0","-1","","","-1","","","","793","200","0","0","","","0","0","0","1","","602","","Medienmaster","475","452","467","401","401","669","Firefox","47.0.0.5999","1","52","","0","5","1","700",
