"Date","Time","Event Name","URL","Load Time (ms)","Time to First Byte (ms)","unused","Bytes Out","Bytes In","DNS Lookups","Connections","Requests","OK Responses","Redirects","Not Modified","Not Found","Other Responses","Error Code","Time to Start Render (ms)","Segments Transmitted","Segments Retransmitted","Packet Loss (out)","Activity Time(ms)","Descriptor","Lab ID","Dialer ID","Connection Type","Cached","Event URL","Pagetest Build","Measurement Type","Experimental","Doc Complete Time (ms)","Event GUID","Time to DOM Element (ms)","Includes Object Data","Cache Score","Static CDN Score","One CDN Score","GZIP Score","Cookie Score","Keep-Alive Score","DOCTYPE Score","Minify Score","Combine Score","Bytes Out (Doc)","Bytes In (Doc)","DNS Lookups (Doc)","Connections (Doc)","Requests (Doc)","OK Responses (Doc)","Redirects (Doc)","Not Modified (Doc)","Not Found (Doc)","Other Responses (Doc)","Compression Score","Host","IP Address","ETag Score","Flagged Requests","Flagged Connections","Max Simultaneous Flagged Connections","Time to Base Page Complete (ms)","Base Page Result","Gzip Total Bytes","Gzip Savings","Minify Total Bytes","Minify Savings","Image Total Bytes","Image Savings","Base Page Redirects","Optimization Checked","AFT (ms)","DOM Elements","PageSpeed Version","Page Title","Time to Title","Load Event Start","Load Event End","DOM Content Ready Start","DOM Content Ready End","Visually Complete (ms)","Browser Name","Browser Version","Base Page Server Count","Base Page Server RTT","Base Page CDN","Adult Site","Run","Cached","Speed Index"
"07/26/2016","18:34:38","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","4358","337","","10421","564044","2","3","79","79","0","0","0","0","0","3023","","","","4659","","","","","0","","","2","0","4358","","","1","96","0","-1","-1","-1","100","-1","-1","100","10390","563556","2","3","79","79","0","0","0","0","61","","","-1","","","","337","200","0","0","","","174628","66480","0","1","","612","","Medienmaster","2452","4331","4334","3803","3812","4436","Firefox","47.0.0.5999","1","308","Edgecast","0","1","0","3251",
"07/26/2016","18:35:02","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","4314","440","","10233","564014","2","3","79","79","0","0","0","0","0","3012","","","","4633","","","","","0","","","2","0","4314","","","1","96","0","-1","-1","-1","100","-1","-1","100","10128","563516","2","3","78","78","0","0","0","0","61","","","-1","","","","440","200","0","0","","","174628","66480","0","1","","612","","Medienmaster","2465","4305","4317","3921","3921","4336","Firefox","47.0.0.5999","1","309","Edgecast","0","2","0","3212",
"07/26/2016","18:35:26","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","5312","460","","10392","564043","2","3","79","79","0","0","0","0","0","3001","","","","5626","","","","","0","","","2","0","5312","","","1","96","0","-1","-1","-1","100","-1","-1","100","10361","563545","2","3","79","79","0","0","0","0","61","","","-1","","","","460","200","0","0","","","174628","66480","0","1","","612","","Medienmaster","2438","5310","5313","4038","4038","5323","Firefox","47.0.0.5999","1","309","Edgecast","0","3","0","3256",
"07/26/2016","18:35:50","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","4655","480","","9889","561142","2","3","78","78","0","0","0","0","0","3183","","","","4969","","","","","0","","","2","0","4655","","","1","97","0","-1","-1","-1","100","-1","-1","100","9858","560643","2","3","78","78","0","0","0","0","61","","","-1","","","","480","200","0","0","","","174628","66480","0","1","","612","","Medienmaster","2505","4654","4656","3800","3800","4436","Firefox","47.0.0.5999","1","309","Edgecast","0","4","0","3335",
"07/26/2016","18:36:13","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","4556","375","","10262","564072","2","3","79","79","0","0","0","0","0","2992","","","","4870","","","","","0","","","2","0","4556","","","1","96","0","-1","-1","-1","100","-1","-1","100","10231","563574","2","3","79","79","0","0","0","0","61","","","-1","","","","375","200","0","0","","","174628","66480","0","1","","612","","Medienmaster","2432","4556","4567","3821","3822","4315","Firefox","47.0.0.5999","1","309","Edgecast","0","5","0","3218",
"07/26/2016","18:36:37","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","4560","504","","9692","561135","2","3","78","78","0","0","0","0","0","2994","","","","4873","","","","","0","","","2","0","4560","","","1","97","0","-1","-1","-1","100","-1","-1","100","9661","560647","2","3","78","78","0","0","0","0","61","","","-1","","","","504","200","0","0","","","174628","66480","0","1","","612","","Medienmaster","2451","4551","4554","3666","3666","4385","Firefox","47.0.0.5999","1","309","Edgecast","0","6","0","3292",
"07/26/2016","18:37:00","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","4600","352","","10347","564044","2","3","79","79","0","0","0","0","0","3025","","","","4913","","","","","0","","","2","0","4600","","","1","96","0","-1","-1","-1","100","-1","-1","100","10316","563546","2","3","79","79","0","0","0","0","61","","","-1","","","","352","200","0","0","","","174628","66480","0","1","","612","","Medienmaster","2466","4597","4600","3802","3803","4307","Firefox","47.0.0.5999","1","308","Edgecast","0","7","0","3201",
"07/26/2016","18:37:24","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","4303","359","","10403","564022","2","3","79","79","0","0","0","0","0","3020","","","","4608","","","","","0","","","2","0","4303","","","1","96","0","-1","-1","-1","100","-1","-1","100","10372","563535","2","3","79","79","0","0","0","0","61","","","-1","","","","359","200","0","0","","","174628","66480","0","1","","612","","Medienmaster","2446","4296","4299","4258","4259","4324","Firefox","47.0.0.5999","1","309","Edgecast","0","8","0","3240",
"07/26/2016","18:37:48","Step 1","https://im-im2.hdm-stuttgart.de/dozenten2.html","4605","485","","9692","561113","2","3","78","78","0","0","0","0","0","3010","","","","4912","","","","","0","","","2","0","4605","","","1","97","0","-1","-1","-1","100","-1","-1","100","9661","560620","2","3","78","78","0","0","0","0","61","","","-1","","","","485","200","0","0","","","174628","66480","0","1","","612","","Medienmaster","2581","4593","4595","3817","3817","4287","Firefox","47.0.0.5999","1","308","Edgecast","0","9","0","3268",
