Date;Time;Event Name;URL;Load Time (ms);Time to First Byte (ms);unused;Bytes Out;Bytes In;DNS Lookups;Connections;Requests;OK Responses;Redirects;Not Modified;Not Found;Other Responses;Error Code;Time to Start Render (ms);Segments Transmitted;Segments Retransmitted;Packet Loss (out);Activity Time(ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Doc Complete Time (ms);Event GUID;Time to DOM Element (ms);Includes Object Data;Cache Score;Static CDN Score;One CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Bytes Out (Doc);Bytes In (Doc);DNS Lookups (Doc);Connections (Doc);Requests (Doc);OK Responses (Doc);Redirects (Doc);Not Modified (Doc);Not Found (Doc);Other Responses (Doc);Compression Score;Host;IP Address;ETag Score;Flagged Requests;Flagged Connections;Max Simultaneous Flagged Connections;Time to Base Page Complete (ms);Base Page Result;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Base Page Redirects;Optimization Checked;AFT (ms);DOM Elements;PageSpeed Version;Page Title;Time to Title;Load Event Start;Load Event End;DOM Content Ready Start;DOM Content Ready End;Visually Complete (ms);Browser Name;Browser Version;Base Page Server Count;Base Page Server RTT;Base Page CDN;Adult Site;Run;Cached;Speed Index
07/25/2016;16:35:30;Step 1;http://im-im2.hdm-stuttgart.de/;4435;510;;14358;804721;1;10;41;41;0;0;0;0;0;2559;;;;4752;;;;;0;;;2;0;4435;;;1;93;0;-1;53;-1;100;-1;-1;100;14327;804060;1;10;41;41;0;0;0;0;59;;;-1;;;;510;200;459096;215448;;;197899;80962;0;1;;194;;Medienmaster;1061;4432;4435;2099;2218;7644;Firefox;47.0.0.5999;1;308;Edgecast;0;1;0;3876
07/25/2016;16:35:58;Step 1;http://im-im2.hdm-stuttgart.de/;4343;359;;14149;804675;1;8;41;41;0;0;0;0;0;2608;;;;4658;;;;;0;;;2;0;4343;;;1;93;0;-1;53;-1;100;-1;-1;100;14118;804014;1;8;41;41;0;0;0;0;59;;;-1;;;;359;200;459073;215448;;;197899;80962;0;1;;194;;Medienmaster;1059;4342;4344;2136;2255;7502;Firefox;47.0.0.5999;1;308;Edgecast;0;2;0;3871
07/25/2016;16:36:26;Step 1;http://im-im2.hdm-stuttgart.de/;4502;316;;14149;804675;1;8;41;41;0;0;0;0;0;2543;;;;4809;;;;;0;;;2;0;4502;;;1;93;0;-1;53;-1;100;-1;-1;100;14118;804014;1;8;41;41;0;0;0;0;59;;;-1;;;;316;200;459073;215448;;;197899;80962;0;1;;194;;Medienmaster;1043;4515;4518;2194;2257;7506;Firefox;47.0.0.5999;1;308;Edgecast;0;3;0;3807
07/25/2016;16:36:53;Step 1;http://im-im2.hdm-stuttgart.de/;4316;335;;14149;804675;1;8;41;41;0;0;0;0;0;2557;;;;4630;;;;;0;;;2;0;4316;;;1;93;0;-1;53;-1;100;-1;-1;100;14118;804014;1;8;41;41;0;0;0;0;59;;;-1;;;;335;200;459073;215448;;;197899;80962;0;1;;194;;Medienmaster;1038;4314;4317;2199;2250;7518;Firefox;47.0.0.5999;1;308;Edgecast;0;4;0;3888
07/25/2016;16:37:21;Step 1;http://im-im2.hdm-stuttgart.de/;4445;402;;13579;801737;1;8;40;40;0;0;0;0;0;2547;;;;4760;;;;;0;;;2;0;4445;;;1;95;0;-1;53;-1;100;-1;-1;100;13548;801076;1;8;40;40;0;0;0;0;59;;;-1;;;;402;200;459073;215448;;;197899;80962;0;1;;194;;Medienmaster;1036;4443;4446;2165;2229;7295;Firefox;47.0.0.5999;1;310;Edgecast;0;5;0;3841
07/25/2016;16:37:49;Step 1;http://im-im2.hdm-stuttgart.de/;4479;315;;14149;804675;1;8;41;41;0;0;0;0;0;2549;;;;4794;;;;;0;;;2;0;4479;;;1;93;0;-1;53;-1;100;-1;-1;100;14118;804014;1;8;41;41;0;0;0;0;59;;;-1;;;;315;200;459073;215448;;;197899;80962;0;1;;194;;Medienmaster;1073;4476;4478;2185;2243;7406;Firefox;47.0.0.5999;1;309;Edgecast;0;6;0;3819
07/25/2016;16:38:18;Step 1;http://im-im2.hdm-stuttgart.de/;4294;419;;13579;801737;1;8;40;40;0;0;0;0;0;2538;;;;4601;;;;;0;;;2;0;4294;;;1;95;0;-1;53;-1;100;-1;-1;100;13548;801076;1;8;40;40;0;0;0;0;59;;;-1;;;;419;200;459073;215448;;;197899;80962;0;1;;194;;Medienmaster;1035;4292;4295;2169;2232;7296;Firefox;47.0.0.5999;1;308;Edgecast;0;7;0;3801
07/25/2016;16:38:47;Step 1;http://im-im2.hdm-stuttgart.de/;4362;314;;14149;804675;1;8;41;41;0;0;0;0;0;2573;;;;4676;;;;;0;;;2;0;4362;;;1;93;0;-1;53;-1;100;-1;-1;100;14118;804014;1;8;41;41;0;0;0;0;59;;;-1;;;;314;200;459073;215448;;;197899;80962;0;1;;194;;Medienmaster;1058;4349;4352;2173;2232;7424;Firefox;47.0.0.5999;1;308;Edgecast;0;8;0;3873
07/25/2016;16:39:14;Step 1;http://im-im2.hdm-stuttgart.de/;4374;456;;14149;804675;1;8;41;41;0;0;0;0;0;2566;;;;4636;;;;;0;;;2;0;4374;;;1;93;0;-1;53;-1;100;-1;-1;100;14118;804014;1;8;41;41;0;0;0;0;59;;;-1;;;;456;200;459073;215448;;;197899;80962;0;1;;194;;Medienmaster;1029;4319;4322;2163;2221;7636;Firefox;47.0.0.5999;1;308;Edgecast;0;9;0;3871
