"Date","Time","Event Name","URL","Load Time (ms)","Time to First Byte (ms)","unused","Bytes Out","Bytes In","DNS Lookups","Connections","Requests","OK Responses","Redirects","Not Modified","Not Found","Other Responses","Error Code","Time to Start Render (ms)","Segments Transmitted","Segments Retransmitted","Packet Loss (out)","Activity Time(ms)","Descriptor","Lab ID","Dialer ID","Connection Type","Cached","Event URL","Pagetest Build","Measurement Type","Experimental","Doc Complete Time (ms)","Event GUID","Time to DOM Element (ms)","Includes Object Data","Cache Score","Static CDN Score","One CDN Score","GZIP Score","Cookie Score","Keep-Alive Score","DOCTYPE Score","Minify Score","Combine Score","Bytes Out (Doc)","Bytes In (Doc)","DNS Lookups (Doc)","Connections (Doc)","Requests (Doc)","OK Responses (Doc)","Redirects (Doc)","Not Modified (Doc)","Not Found (Doc)","Other Responses (Doc)","Compression Score","Host","IP Address","ETag Score","Flagged Requests","Flagged Connections","Max Simultaneous Flagged Connections","Time to Base Page Complete (ms)","Base Page Result","Gzip Total Bytes","Gzip Savings","Minify Total Bytes","Minify Savings","Image Total Bytes","Image Savings","Base Page Redirects","Optimization Checked","AFT (ms)","DOM Elements","PageSpeed Version","Page Title","Time to Title","Load Event Start","Load Event End","DOM Content Ready Start","DOM Content Ready End","Visually Complete (ms)","Browser Name","Browser Version","Base Page Server Count","Base Page Server RTT","Base Page CDN","Adult Site","Run","Cached","Speed Index"
"07/25/2016","19:11:05","Step 1","https://im-im2.hdm-stuttgart.de/index.html","5791","324","","8780","833842","2","3","58","58","0","0","0","0","0","2978","","","","6128","","","","","0","","","2","0","5791","","","1","95","0","-1","-1","-1","100","-1","-1","100","8706","833355","2","3","57","57","0","0","0","0","59","","","-1","","","","324","200","0","0","","","197899","80962","0","1","","185","","Medienmaster","2455","5681","5683","5667","5667","6978","Firefox","47.0.0.5999","1","309","Edgecast","0","1","0","5693",
"07/25/2016","19:11:34","Step 1","https://im-im2.hdm-stuttgart.de/index.html","7552","371","","9128","833872","2","3","58","58","0","0","0","0","0","2984","","","","7860","","","","","0","","","2","0","7552","","","1","95","0","-1","-1","-1","100","-1","-1","100","9128","833385","2","3","58","58","0","0","0","0","59","","","-1","","","","371","200","0","0","","","197899","80962","0","1","","209","","Medienmaster","2449","7538","7550","7491","7491","8683","Firefox","47.0.0.5999","1","307","Edgecast","0","2","0","7130",
"07/25/2016","19:12:03","Step 1","https://im-im2.hdm-stuttgart.de/index.html","6057","466","","9128","833929","2","3","58","58","0","0","0","0","0","2983","","","","6334","","","","","0","","","2","0","6057","","","1","95","0","-1","-1","-1","100","-1","-1","100","9128","833442","2","3","58","58","0","0","0","0","59","","","-1","","","","466","200","0","0","","","197899","80962","0","1","","209","","Medienmaster","2406","6011","6022","5932","5932","7282","Firefox","47.0.0.5999","1","309","Edgecast","0","3","0","5957",
"07/25/2016","19:12:31","Step 1","https://im-im2.hdm-stuttgart.de/index.html","5544","347","","9128","833888","2","3","58","58","0","0","0","0","0","3083","","","","5858","","","","","0","","","2","0","5544","","","1","95","0","-1","-1","-1","100","-1","-1","100","9097","833401","2","3","58","58","0","0","0","0","59","","","-1","","","","347","200","0","0","","","197899","80962","0","1","","209","","Medienmaster","2398","5529","5545","5468","5468","6583","Firefox","47.0.0.5999","1","309","Edgecast","0","4","0","5338",
"07/25/2016","19:12:59","Step 1","https://im-im2.hdm-stuttgart.de/index.html","5380","650","","8110","830203","2","3","56","56","0","0","0","0","0","2982","","","","5696","","","","","0","","","2","0","5380","","","1","97","0","-1","-1","-1","100","-1","-1","100","8079","829716","2","3","56","56","0","0","0","0","59","","","-1","","","","650","200","0","0","","","197899","80962","0","1","","185","","Medienmaster","2437","5362","5364","5344","5345","6683","Firefox","47.0.0.5999","3","465","","0","5","0","5480",
"07/25/2016","19:13:26","Step 1","https://im-im2.hdm-stuttgart.de/index.html","5773","341","","9503","833814","2","3","58","58","0","0","0","0","0","3082","","","","6024","","","","","0","","","2","0","5773","","","1","95","0","-1","-1","-1","100","-1","-1","100","9503","833327","2","3","58","58","0","0","0","0","59","","","-1","","","","341","200","0","0","","","197899","80962","0","1","","185","","Medienmaster","2418","5689","5691","5684","5684","6982","Firefox","47.0.0.5999","1","309","Edgecast","0","6","0","5783",
"07/25/2016","19:13:53","Step 1","https://im-im2.hdm-stuttgart.de/index.html","5722","559","","8989","833872","2","3","58","58","0","0","0","0","0","3074","","","","6043","","","","","0","","","2","0","5722","","","1","95","0","-1","-1","-1","100","-1","-1","100","8958","833385","2","3","58","58","0","0","0","0","59","","","-1","","","","559","200","0","0","","","197899","80962","0","1","","209","","Medienmaster","2426","5678","5681","5598","5599","6874","Firefox","47.0.0.5999","1","308","Edgecast","0","7","0","5659",
"07/25/2016","19:14:21","Step 1","https://im-im2.hdm-stuttgart.de/index.html","5586","484","","8776","833813","2","3","58","58","0","0","0","0","0","2979","","","","5892","","","","","0","","","2","0","5586","","","1","95","0","-1","-1","-1","100","-1","-1","100","8745","833326","2","3","58","58","0","0","0","0","59","","","-1","","","","484","200","0","0","","","197899","80962","0","1","","185","","Medienmaster","2431","5441","5443","5426","5426","6779","Firefox","47.0.0.5999","1","308","Edgecast","0","8","0","5671",
"07/25/2016","19:14:48","Step 1","https://im-im2.hdm-stuttgart.de/index.html","5806","399","","9183","833947","2","3","58","58","0","0","0","0","0","3078","","","","6074","","","","","0","","","2","0","5806","","","1","95","0","-1","-1","-1","100","-1","-1","100","9183","833460","2","3","58","58","0","0","0","0","59","","","-1","","","","399","200","0","0","","","197899","80962","0","1","","209","","Medienmaster","2439","5740","5756","5673","5673","7078","Firefox","47.0.0.5999","1","309","Edgecast","0","9","0","5721",
