"Date","Time","Event Name","IP Address","Action","Host","URL","Response Code","Time to Load (ms)","Time to First Byte (ms)","Start Time (ms)","Bytes Out","Bytes In","Object Size","Cookie Size (out)","Cookie Count(out)","Expires","Cache Control","Content Type","Content Encoding","Transaction Type","Socket ID","Document ID","End Time (ms)","Descriptor","Lab ID","Dialer ID","Connection Type","Cached","Event URL","Pagetest Build","Measurement Type","Experimental","Event GUID","Sequence Number","Cache Score","Static CDN Score","GZIP Score","Cookie Score","Keep-Alive Score","DOCTYPE Score","Minify Score","Combine Score","Compression Score","ETag Score","Flagged","Secure","DNS Time","Connect Time","SSL Time","Gzip Total Bytes","Gzip Savings","Minify Total Bytes","Minify Savings","Image Total Bytes","Image Savings","Cache Time (sec)","Real Start Time (ms)","Full Time to Load (ms)","Optimization Checked","CDN Provider","DNS Start","DNS End","Connect Start","Connect End","SSL Negotiation Start","SSL Negotiation End","Initiator","Initiator Line","Initiator Column","Server Count","Server RTT","Run","Cached"
"07/25/2016","17:32:31","Step 1","93.184.220.29","POST","ocsp.digicert.com","/","200","314","314","214","444","788","471","","","Mon, 01 Aug 2016 05:32:27 GMT","max-age=513090","application/ocsp-response","","3","21","","528","","","","","","","","","","","1","50","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","561600","","","1","Edgecast","0","0","0","0","0","0","","","","1","308","1","0",
"07/25/2016","17:32:31","Step 1","93.184.220.29","POST","ocsp.digicert.com","/","200","313","313","445","444","788","471","","","Mon, 01 Aug 2016 05:32:27 GMT","max-age=507119","application/ocsp-response","","3","22","","758","","","","","","","","","","","2","50","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","561600","","","1","Edgecast","0","0","0","0","0","0","","","","1","308","1","0",
"07/25/2016","17:32:31","Step 1","54.191.85.92","GET","search.services.mozilla.com","/1/firefox/47.0/release/en-US/DE/default/default","200","479","479","530","393","302","169","","","","","application/json","","3","31","","1009","","","","","","","","","","","3","0","-1","-1","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","0","","","1","","0","0","0","0","0","0","","","","3","465","1","0",
"07/25/2016","17:32:31","Step 1","193.174.13.86","POST","ocsp.pca.dfn.de","/OCSP-Server/OCSP","200","347","346","1593","449","1894","1498","","","Thu, 04 Aug 2016 17:32:28 GMT","max-age=864000, public, no-transform, must-revalidate","application/ocsp-response","","3","57","","1940","","","","","","","","","","","4","100","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","864000","","","1","","963","1270","1270","1593","0","0","","","","1","320","1","0",
"07/25/2016","17:32:31","Step 1","193.174.13.86","POST","ocsp.pca.dfn.de","/OCSP-Server/OCSP","200","336","335","1594","449","1893","1498","","","Thu, 04 Aug 2016 17:32:28 GMT","max-age=864000, public, no-transform, must-revalidate","application/ocsp-response","","3","58","","1930","","","","","","","","","","","5","100","-1","-1","-1","100","-1","-1","-1","-1","-1","0","0","-1","-1","-1","0","0","0","0","0","0","864000","","","1","","0","0","1271","1593","0","0","","","","1","320","1","0",
"07/25/2016","17:32:31","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/dozenten.html","200","329","318","1942","172","7081","6928","","","Mon, 25 Jul 2016 18:32:28 GMT","max-age=3600","text/html","gzip","3","53","","2271","","","","","","","","","","","6","50","-1","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","3600","","","1","","0","309","310","623","623","1278","","","","1","313","1","0",
"07/25/2016","17:32:31","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/style.css","200","321","318","2333","74","1666","1538","","","Tue, 25 Jul 2017 17:32:29 GMT","max-age=31536000","text/css","gzip","3","53","","2654","","","","","","","","","","","7","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/25/2016","17:32:31","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http2/stylehttp2.css","200","329","318","2333","32","2017","1955","","","Tue, 25 Jul 2017 17:32:29 GMT","max-age=31536000","text/css","gzip","3","53","","2662","","","","","","","","","","","8","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/25/2016","17:32:31","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http2/menu.css","200","328","317","2334","28","1269","1207","","","Tue, 25 Jul 2017 17:32:29 GMT","max-age=31536000","text/css","gzip","3","53","","2662","","","","","","","","","","","9","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
"07/25/2016","17:32:31","Step 1","141.62.110.42","GET","im-im2.hdm-stuttgart.de","/css/http2/footer.css","200","329","328","2334","30","517","456","","","Tue, 25 Jul 2017 17:32:29 GMT","max-age=31536000","text/css","gzip","3","53","","2663","","","","","","","","","","","10","100","0","100","-1","100","-1","-1","-1","-1","-1","0","1","-1","-1","-1","0","0","0","0","0","0","31536000","","","1","","0","0","0","0","0","0","","","","1","313","1","0",
