Date;Time;Event Name;IP Address;Action;Host;URL;Response Code;Time to Load (ms);Time to First Byte (ms);Start Time (ms);Bytes Out;Bytes In;Object Size;Cookie Size (out);Cookie Count(out);Expires;Cache Control;Content Type;Content Encoding;Transaction Type;Socket ID;Document ID;End Time (ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Event GUID;Sequence Number;Cache Score;Static CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Compression Score;ETag Score;Flagged;Secure;DNS Time;Connect Time;SSL Time;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Cache Time (sec);Real Start Time (ms);Full Time to Load (ms);Optimization Checked;CDN Provider;DNS Start;DNS End;Connect Start;Connect End;SSL Negotiation Start;SSL Negotiation End;Initiator;Initiator Line;Initiator Column;Server Count;Server RTT;Run;Cached
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/;200;48;40;64;306;3857;3442;;;Sat, 23 Jul 2016 11:55:36 GMT;max-age=3600;text/html;gzip;3;44;;112;;;;;;;;;;;1;50;-1;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;3857;0;0;0;0;0;3600;;;1;;0;29;30;64;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/style.css;200;47;46;177;316;1933;1538;;;Sun, 23 Jul 2017 10:55:37 GMT;max-age=31536000;text/css;gzip;3;44;;224;;;;;;;;;;;2;100;0;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;1933;0;0;0;0;0;31536000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http1/stylehttp1.css;200;48;41;221;327;4604;4186;;;Sun, 23 Jul 2017 10:55:37 GMT;max-age=31536000;text/css;gzip;3;50;;269;;;;;;;;;;;3;100;0;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;4604;0;0;0;0;0;31536000;;;1;;0;0;186;221;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/slider.css;200;45;45;221;317;1126;710;;;Sun, 23 Jul 2017 10:55:37 GMT;max-age=31536000;text/css;gzip;3;49;;266;;;;;;;;;;;4;100;0;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;1126;0;0;0;0;0;31536000;;;1;;0;0;185;221;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http1/animate.css;200;56;51;221;324;4448;4030;;;Sun, 23 Jul 2017 10:55:37 GMT;max-age=31536000;text/css;gzip;3;51;;277;;;;;;;;;;;5;100;0;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;4448;0;0;0;0;0;31536000;;;1;;0;0;186;221;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http1/bootstrap.css;200;181;66;222;326;21657;21237;;;Sun, 23 Jul 2017 10:55:37 GMT;max-age=31536000;text/css;gzip;3;52;;403;;;;;;;;;;;6;100;0;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;21657;0;0;0;0;0;31536000;;;1;;0;0;187;221;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jquery.min.js;200;277;69;224;304;30313;29902;;;Sun, 23 Jul 2017 10:55:37 GMT;max-age=31536000;application/javascript;gzip;3;44;;501;;;;;;;;;;;7;100;0;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;30313;0;0;0;0;0;31536000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jssor.slider.mini.js;200;148;57;224;311;18935;18502;;;Sun, 23 Jul 2017 10:55:37 GMT;max-age=31536000;application/javascript;gzip;3;53;;372;;;;;;;;;;;8;100;0;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;18935;0;0;0;0;0;31536000;;;1;;0;0;191;224;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/slider.js;200;41;41;266;300;877;470;;;Sun, 23 Jul 2017 10:55:37 GMT;max-age=31536000;application/javascript;gzip;3;49;;307;;;;;;;;;;;9;100;0;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;877;0;0;0;0;0;31536000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/wow.min.js;200;52;42;269;301;2870;2461;;;Sun, 23 Jul 2017 10:55:37 GMT;max-age=31536000;application/javascript;gzip;3;50;;321;;;;;;;;;;;10;100;0;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;2870;0;0;0;0;0;31536000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http1/bootstrap.min.js;200;107;51;277;313;10174;9765;;;Sun, 23 Jul 2017 10:55:37 GMT;max-age=31536000;application/javascript;gzip;3;51;;384;;;;;;;;;;;11;100;0;100;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;10174;0;0;0;0;0;31536000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/logo-hdm.png;200;99;99;403;314;946;605;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/png;;3;53;;502;;;;;;;;;;;12;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games.jpg;200;340;99;403;319;60160;59815;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/jpeg;;3;51;;743;;;;;;;;;;;13;100;0;-1;-1;100;-1;-1;-1;63;-1;0;0;-1;-1;-1;0;0;0;0;59815;21712;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_games_100-50.jpg;200;99;99;403;326;3796;3453;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/jpeg;;3;50;;502;;;;;;;;;;;14;100;0;-1;-1;100;-1;-1;-1;67;-1;0;0;-1;-1;-1;0;0;0;0;3453;1129;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads.jpg;200;806;99;403;320;114931;114584;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/jpeg;;3;49;;1209;;;;;;;;;;;15;100;0;-1;-1;100;-1;-1;-1;54;-1;0;0;-1;-1;-1;0;0;0;0;114584;51811;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/slider/slider_horads_100-50.jpg;200;98;98;404;327;4649;4305;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/jpeg;;3;52;;502;;;;;;;;;;;16;100;0;-1;-1;100;-1;-1;-1;60;-1;0;0;-1;-1;-1;0;0;0;0;4305;1700;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/mm31-300x116.png;200;95;95;502;318;3641;3299;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/png;;3;44;;597;;;;;;;;;;;17;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/uk31-300x116.png;200;95;95;502;318;3782;3440;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/png;;3;50;;597;;;;;;;;;;;18;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/am31-300x116.png;200;95;95;502;318;3674;3332;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/png;;3;52;;597;;;;;;;;;;;19;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/institut-games-2.png;200;94;94;503;322;2006;1664;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/png;;3;53;;597;;;;;;;;;;;20;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/imo-hdm-startseite-2.jpg;200;144;48;598;326;12012;11667;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/jpeg;;3;44;;742;;;;;;;;;;;21;100;0;-1;-1;100;-1;-1;-1;60;-1;0;0;-1;-1;-1;0;0;0;0;11667;4610;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/medienmaster-studiengangskarte.png;200;183;69;598;336;17492;17148;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/png;;3;50;;781;;;;;;;;;;;22;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;0;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
07/23/2016;10:55:37;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/zulassung_startseite_neu4.jpg;200;102;69;598;331;4418;4075;;;Mon, 22 Aug 2016 10:55:37 GMT;max-age=2592000;image/jpeg;;3;52;;700;;;;;;;;;;;23;100;0;-1;-1;100;-1;-1;-1;100;-1;0;0;-1;-1;-1;0;0;0;0;4075;0;2592000;;;1;;0;0;0;0;0;0;;;;1;32;1;0
