Date;Time;Event Name;URL;Load Time (ms);Time to First Byte (ms);unused;Bytes Out;Bytes In;DNS Lookups;Connections;Requests;OK Responses;Redirects;Not Modified;Not Found;Other Responses;Error Code;Time to Start Render (ms);Segments Transmitted;Segments Retransmitted;Packet Loss (out);Activity Time(ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Doc Complete Time (ms);Event GUID;Time to DOM Element (ms);Includes Object Data;Cache Score;Static CDN Score;One CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Bytes Out (Doc);Bytes In (Doc);DNS Lookups (Doc);Connections (Doc);Requests (Doc);OK Responses (Doc);Redirects (Doc);Not Modified (Doc);Not Found (Doc);Other Responses (Doc);Compression Score;Host;IP Address;ETag Score;Flagged Requests;Flagged Connections;Max Simultaneous Flagged Connections;Time to Base Page Complete (ms);Base Page Result;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Base Page Redirects;Optimization Checked;AFT (ms);DOM Elements;PageSpeed Version;Page Title;Time to Title;Load Event Start;Load Event End;DOM Content Ready Start;DOM Content Ready End;Visually Complete (ms);Browser Name;Browser Version;Base Page Server Count;Base Page Server RTT;Base Page CDN;Adult Site;Run;Cached;Speed Index;domInteractive
07.10.2016;18:01:36;Step 1;https://im-im2.hdm-stuttgart.de/dozenten2.html;1337;272;;6393;543441;2;2;65;65;0;0;0;0;0;941;;;;1367;;;;;0;;;2;0;1337;;;1;99;0;-1;-1;-1;100;-1;-1;100;6393;542977;2;2;65;65;0;0;0;0;61;;;-1;;;;273;200;0;0;;;174628;66480;0;1;;602;;Medienmaster;537;1337;1339;822;822;1283;Firefox;47.0.0.5999;1;45;;0;1;0;904;440
07.10.2016;18:02:07;Step 1;https://im-im2.hdm-stuttgart.de/dozenten2.html;1365;301;;6393;543482;2;2;65;65;0;0;0;0;0;977;;;;1398;;;;;0;;;2;0;1365;;;1;99;0;-1;-1;-1;100;-1;-1;100;6393;542995;2;2;65;65;0;0;0;0;61;;;-1;;;;302;200;0;0;;;174628;66480;0;1;;602;;Medienmaster;567;1365;1367;864;864;1367;Firefox;47.0.0.5999;1;47;;0;2;0;1004;467
07.10.2016;18:02:38;Step 1;https://im-im2.hdm-stuttgart.de/dozenten2.html;1331;269;;6393;543365;2;2;65;65;0;0;0;0;0;1078;;;;1379;;;;;0;;;2;0;1331;;;1;99;0;-1;-1;-1;100;-1;-1;100;6319;542878;2;2;64;64;0;0;0;0;61;;;-1;;;;270;200;0;0;;;174628;66480;0;1;;602;;Medienmaster;538;1336;1348;836;836;1342;Firefox;47.0.0.5999;1;51;;0;3;0;1102;440
07.10.2016;18:03:08;Step 1;https://im-im2.hdm-stuttgart.de/dozenten2.html;1355;288;;6393;543441;2;2;65;65;0;0;0;0;0;952;;;;1394;;;;;0;;;2;0;1355;;;1;99;0;-1;-1;-1;100;-1;-1;100;6393;542977;2;2;65;65;0;0;0;0;61;;;-1;;;;289;200;0;0;;;174628;66480;0;1;;602;;Medienmaster;562;1352;1354;835;835;1357;Firefox;47.0.0.5999;1;46;;0;4;0;1004;455
07.10.2016;18:03:39;Step 1;https://im-im2.hdm-stuttgart.de/dozenten2.html;1355;283;;6393;543442;2;2;65;65;0;0;0;0;0;958;;;;1385;;;;;0;;;2;0;1355;;;1;99;0;-1;-1;-1;100;-1;-1;100;6393;542954;2;2;65;65;0;0;0;0;61;;;-1;;;;284;200;0;0;;;174628;66480;0;1;;602;;Medienmaster;558;1359;1362;818;818;1358;Firefox;47.0.0.5999;1;46;;0;5;0;1004;452
07.10.2016;18:04:09;Step 1;https://im-im2.hdm-stuttgart.de/dozenten2.html;1280;258;;6749;543423;2;2;65;65;0;0;0;0;0;975;;;;1315;;;;;0;;;2;0;1280;;;1;99;0;-1;-1;-1;100;-1;-1;100;6749;542936;2;2;65;65;0;0;0;0;61;;;-1;;;;259;200;0;0;;;174628;66480;0;1;;602;;Medienmaster;740;1274;1277;859;859;1282;Firefox;47.0.0.5999;1;46;;0;6;0;1003;509
07.10.2016;18:04:40;Step 1;https://im-im2.hdm-stuttgart.de/dozenten2.html;1259;255;;6691;543453;2;2;65;65;0;0;0;0;0;907;;;;1295;;;;;0;;;2;0;1259;;;1;99;0;-1;-1;-1;100;-1;-1;100;6691;542965;2;2;65;65;0;0;0;0;61;;;-1;;;;256;200;0;0;;;174628;66480;0;1;;602;;Medienmaster;676;1259;1261;850;851;1261;Firefox;47.0.0.5999;1;45;;0;7;0;904;529
07.10.2016;18:05:12;Step 1;https://im-im2.hdm-stuttgart.de/dozenten2.html;1346;297;;6393;543418;2;2;65;65;0;0;0;0;0;1083;;;;1379;;;;;0;;;2;0;1346;;;1;99;0;-1;-1;-1;100;-1;-1;100;6393;542954;2;2;65;65;0;0;0;0;61;;;-1;;;;298;200;0;0;;;174628;66480;0;1;;602;;Medienmaster;567;1355;1357;870;870;1361;Firefox;47.0.0.5999;1;52;;0;8;0;1103;463
07.10.2016;18:05:42;Step 1;https://im-im2.hdm-stuttgart.de/dozenten2.html;1357;293;;6393;543418;2;2;65;65;0;0;0;0;0;986;;;;1393;;;;;0;;;2;0;1357;;;1;99;0;-1;-1;-1;100;-1;-1;100;6393;542954;2;2;65;65;0;0;0;0;61;;;-1;;;;294;200;0;0;;;174628;66480;0;1;;602;;Medienmaster;564;1357;1359;871;872;1359;Firefox;47.0.0.5999;1;52;;0;9;0;1004;453
