Date;Time;Event Name;IP Address;Action;Host;URL;Response Code;Time to Load (ms);Time to First Byte (ms);Start Time (ms);Bytes Out;Bytes In;Object Size;Cookie Size (out);Cookie Count(out);Expires;Cache Control;Content Type;Content Encoding;Transaction Type;Socket ID;Document ID;End Time (ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Event GUID;Sequence Number;Cache Score;Static CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Compression Score;ETag Score;Flagged;Secure;DNS Time;Connect Time;SSL Time;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Cache Time (sec);Real Start Time (ms);Full Time to Load (ms);Optimization Checked;CDN Provider;DNS Start;DNS End;;;Connect Start;Connect End;;;SSL Negotiation Start;SSL Negotiation End;;;Initiator;Initiator Line;Initiator Column;Server Count;Server RTT;Run;Cached
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/transition.min.js;200;1052;1050;2347;34;440;379;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3399;;;;;;;;;;;22;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/alert.min.js;200;1052;1050;2347;31;590;529;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3399;;;;;;;;;;;23;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/button.min.js;200;1052;1050;2347;32;861;801;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3399;;;;;;;;;;;24;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/carousel.min.js;200;1052;1050;2347;33;1565;1504;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3399;;;;;;;;;;;25;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/collapse.min.js;200;1052;1051;2347;33;1229;1168;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3399;;;;;;;;;;;26;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/dropdown.min.js;200;1263;1050;2348;34;1078;1017;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3611;;;;;;;;;;;27;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/modal.min.js;200;1275;1050;2348;31;1942;1881;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3623;;;;;;;;;;;28;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/tooltip_popover.min.js;200;1275;1050;2348;38;3330;3268;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3623;;;;;;;;;;;29;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/scrollspy.min.js;200;1275;1050;2348;34;1046;985;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3623;;;;;;;;;;;30;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
07/25/2016;17:36:36;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/tab.min.js;200;1278;1049;2349;30;867;806;;;Tue, 25 Jul 2017 17:36:34 GMT;max-age=31536000;application/javascript;gzip;3;53;;3627;;;;;;;;;;;31;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;313;1;0
